Date,VOL_FXI,VOL_SPY,VOL_RATIO
2017-09-26,0.15778287192674725,0.0748950875883991,2.106718571368452
2017-09-27,0.15754491955332306,0.07549923529926414,2.0867088114051215
2017-09-28,0.15448522732422865,0.07544720591452615,2.047593750512701
2017-09-29,0.1462427039892335,0.05806410465713932,2.518642194739364
2017-10-02,0.14630151878607164,0.05808118567092279,2.518914121605383
2017-10-03,0.1665591839148404,0.05807546215029949,2.8679786220862895
2017-10-04,0.16198816123829005,0.05151259741497208,3.144631980665925
2017-10-05,0.16684113398531789,0.05120403069036282,3.2583593856942064
2017-10-06,0.1717319766775614,0.050537176161137,3.3981316274972837
2017-10-09,0.16703395496632387,0.05132021230216927,3.2547401398661684
2017-10-10,0.16848210438331573,0.051262755319231156,3.2866377028335405
2017-10-11,0.16917784922248463,0.05125099563933063,3.3009670760943326
2017-10-12,0.1691551356057881,0.05103954299240371,3.3141976923845835
2017-10-13,0.17011778165768768,0.049059637865343966,3.467571084087841
2017-10-16,0.17008751930546348,0.049056573525123034,3.46717080063404
2017-10-17,0.16543925798764506,0.04226034356064897,3.914763677919908
2017-10-18,0.16692963785000786,0.04184957439582656,3.9888013261768056
2017-10-19,0.1781922650916659,0.041745292290799076,4.268559526434089
2017-10-20,0.18046869939293078,0.04244481900008478,4.251842831337561
2017-10-23,0.178582773222057,0.035756999060275636,4.994344545553717
2017-10-24,0.17818618737054442,0.035158972411237006,5.068014653169873
2017-10-25,0.1765812339922771,0.03918192562773017,4.506701270120974
2017-10-26,0.17647114986694307,0.03904427735262366,4.519769908229194
2017-10-27,0.18217587017573486,0.0443801518717876,4.104895150021869
2017-10-30,0.18656063639517245,0.04642603029281186,4.01844902996278
2017-10-31,0.18672285389170404,0.04646148065254715,4.018874372258461
2017-11-01,0.18743754682588545,0.04643927081624382,4.036186260709382
2017-11-02,0.18771259473569224,0.04517224629666906,4.155485062728305
2017-11-03,0.18486669871986044,0.04555364988399784,4.058219246769966
2017-11-06,0.164744482645742,0.04451706270862602,3.7007042383732935
2017-11-07,0.16419068785181334,0.04485317133440623,3.6606260598091755
2017-11-08,0.16414917237510165,0.04418083978504943,3.715392762422069
2017-11-09,0.16109575598410056,0.046335320737193174,3.47673768997545
2017-11-10,0.15908782199746327,0.04587640344472198,3.467748342329266
2017-11-13,0.15991265972140403,0.04470645440976034,3.576947933640915
2017-11-14,0.1400682765096723,0.04539990412055532,3.085210844008254
2017-11-15,0.14488120436038182,0.048211847732529275,3.005095452141907
2017-11-16,0.147692700733843,0.05124453958149592,2.882115869125184
2017-11-17,0.1439898315970934,0.052010516827769304,2.7684753080595184
2017-11-20,0.1460053463563195,0.05173603577424457,2.8221208712903443
2017-11-21,0.1627656401545152,0.05426708934734519,2.9993434715598557
2017-11-22,0.16192265121328983,0.05439177262900788,2.976969555997413
2017-11-24,0.1643000192258325,0.054225694075568265,3.0299292987723865
2017-11-27,0.1707886419414731,0.0543242797234341,3.143873104456446
2017-11-28,0.17217527299914495,0.060843814881340164,2.8297908889330405
2017-11-29,0.18116250023932315,0.0610148550917942,2.96915398662788
2017-11-30,0.18136749327028823,0.06508542019748592,2.786607088345939
2017-12-01,0.1734394470039078,0.06572827225668663,2.6387343079182113
2017-12-04,0.16937619838704218,0.06491343454334869,2.6092626214983903
2017-12-05,0.1659382706435667,0.06473078740666438,2.5635138593491367
2017-12-06,0.1782646052507126,0.06471349983186864,2.7546741516663404
2017-12-07,0.17818239901981678,0.06261353329716746,2.8457489880686464
2017-12-08,0.1851439603620722,0.06385313107147396,2.8995282965032905
2017-12-11,0.17911943289016694,0.060677763849645294,2.9519781469536475
2017-12-12,0.17598618946455727,0.05894410439264886,2.9856453207304168
2017-12-13,0.1869396891495688,0.05907551634053992,3.164419047511287
2017-12-14,0.18806360852831516,0.061048036224399214,3.080584080330357
2017-12-15,0.18815075703931705,0.06453823093348095,2.915337999165837
2017-12-18,0.18854249763381734,0.06592830004242692,2.8598113027711065
2017-12-19,0.18827406980956496,0.06765963540406482,2.7826645633720624
2017-12-20,0.1874621344911524,0.06761898262197011,2.7723300058975453
2017-12-21,0.19566253572484385,0.06764823958855268,2.8923522166266915
2017-12-22,0.1964037735874124,0.06622698465283652,2.9656155208781705
2017-12-26,0.1956150280919617,0.06647103765121232,2.9428610565460915
2017-12-27,0.19622403452053538,0.06650689756694873,2.95043133417865
2017-12-28,0.1946936059988499,0.06562837153517313,2.9666072987123417
2017-12-29,0.19093497263641293,0.06466089495816905,2.952866222466208
2018-01-02,0.2085593802770507,0.06350447765625993,3.2841681086796886
2018-01-03,0.20868507802758268,0.06360192423398742,3.2811126477847368
2018-01-04,0.20721928554204214,0.06399414308971638,3.238097668587135
2018-01-05,0.19327647863552552,0.06407230057560051,3.0165372071738514
2018-01-08,0.19340260123077208,0.06354332036074745,3.043633856915077
2018-01-09,0.19195144633861436,0.06354116045423416,3.020899287429104
2018-01-10,0.18488620268380404,0.06395473777855232,2.890891419553392
2018-01-11,0.18453111334826497,0.06124381407486149,3.0130571737857967
2018-01-12,0.1782369831383825,0.062265089373536385,2.8625508279465497
2018-01-16,0.17431400991577128,0.06086349137605731,2.864015947404942
2018-01-17,0.1764728479117488,0.06391054749620266,2.7612476316563273
2018-01-18,0.1763745329581622,0.06413253963233166,2.750156690648893
2018-01-19,0.17954746351465917,0.06225025114037278,2.884284966333454
2018-01-22,0.16013669496623217,0.06414527953903247,2.496468892442644
2018-01-23,0.16107663025495841,0.06413162254356346,2.5116568685837
2018-01-24,0.158035395939626,0.06404701818649129,2.4674902971979202
2018-01-25,0.16738589076870047,0.06424578773798677,2.605398683122221
2018-01-26,0.17077897612326487,0.06967874066256932,2.450948086881908
2018-01-29,0.18247141467833894,0.07426797291329817,2.4569327466545974
2018-01-30,0.18847158507499634,0.08078384078203259,2.3330357067760876
2018-01-31,0.1873290043852111,0.07873914963430967,2.3791088074385893
2018-02-01,0.19598257819164003,0.07804108076714433,2.5112745270200003
2018-02-02,0.20433111448238303,0.10245630346444896,1.994324483444626
2018-02-05,0.21871882405653567,0.16107525440909692,1.357867320209449
2018-02-06,0.21817922469520448,0.17115838067035105,1.2747212484757904
2018-02-07,0.27339618095675433,0.1719447138882343,1.590023762722153
2018-02-08,0.3010252684865301,0.20358049018773886,1.478654797465755
2018-02-09,0.30040313442374994,0.2088747837616797,1.4381972252165276
2018-02-12,0.3015447928804872,0.21345217744313535,1.4127042248647013
2018-02-13,0.30151358123981353,0.21332008057302915,1.4134327177726325
2018-02-14,0.297569161811067,0.2159482208700365,1.3779653317456697
2018-02-15,0.30587947006432337,0.2183285084494036,1.4010056324605416
2018-02-16,0.3058063637100447,0.21802980802384125,1.4025897031318086
2018-02-20,0.3116674521734724,0.21795729609543504,1.4299473234289222
2018-02-21,0.3144077792449006,0.2183107980377185,1.4401842788856418
2018-02-22,0.3148445892513944,0.21822695004074114,1.4427392638380163
2018-02-23,0.3193942822414349,0.2232658635059446,1.430555828042789
2018-02-26,0.320817020101492,0.22480827948349139,1.427069415942267
2018-02-27,0.34098394544042454,0.2269865868190994,1.5022206828114348
2018-02-28,0.3455928248429408,0.22861005588841568,1.5117131374641903
2018-03-01,0.34046023963005456,0.2300319418297844,1.480056364876419
2018-03-02,0.3394560564233157,0.23079775008345418,1.4707944782848696
2018-03-05,0.3347398859897018,0.23317498250209226,1.435573758375636
2018-03-06,0.33529823496125527,0.2318549992744294,1.4461548640768702
2018-03-07,0.3306650069932229,0.23166910655501818,1.4273159331008796
2018-03-08,0.33016898747763024,0.23231400269338492,1.4212186250064198
2018-03-09,0.3409805066515525,0.23833973790936192,1.430648995599818
2018-03-12,0.33085820246473846,0.23561478545892584,1.404233617259203
2018-03-13,0.32801818989121007,0.23557952262695425,1.3923883800827401
2018-03-14,0.32623828778799674,0.23426332718783036,1.392613567408362
2018-03-15,0.3239957867470477,0.23423999530790898,1.383178762111716
2018-03-16,0.3222988426055923,0.23429405980916637,1.375616790575511
2018-03-19,0.32105588254429734,0.2289953134321349,1.4020194463038456
2018-03-20,0.31703700012353964,0.19234438790694985,1.6482778810105556
2018-03-21,0.31256075151393437,0.18418920759273041,1.6969547542929466
2018-03-22,0.2931226295145762,0.19776509239871626,1.4821757771265751
2018-03-23,0.27560546308830663,0.17561277265265854,1.569393039727366
2018-03-26,0.29726669028289293,0.18784712821939104,1.5824925997043098
2018-03-27,0.2986789517001476,0.18973402804533976,1.5741981276483195
2018-03-28,0.29985419456661505,0.1896703985273574,1.580922468106509
2018-03-29,0.2884753331499736,0.18921786620086417,1.5245670979279657
2018-04-02,0.28363617288002085,0.1942549784587817,1.4601230564610967
2018-04-03,0.28815889719735305,0.19873821594435248,1.4499420548186803
2018-04-04,0.2826356607655652,0.2011468165570905,1.4051212224149028
2018-04-05,0.2789487477281624,0.2022611818980838,1.3791511802235994
2018-04-06,0.28488505668117514,0.21192359761205493,1.3442819010777776
2018-04-09,0.2813075740872304,0.2065547820574709,1.3619029842115231
2018-04-10,0.29483674165985796,0.20927448777367857,1.4088518136941341
2018-04-11,0.26788476403187833,0.2069641955923328,1.2943531767182748
2018-04-12,0.26097342251971317,0.2068472477567767,1.261672201829735
2018-04-13,0.26415818206661335,0.20269133939516906,1.3032534239245808
2018-04-16,0.26674028195757093,0.20357604074529947,1.3102734535018208
2018-04-17,0.26674312112007525,0.20316683520267265,1.312926496364335
2018-04-18,0.2657692067272685,0.20303618595955586,1.3089745823939427
2018-04-19,0.26590579176939744,0.20365115511370563,1.3056925290746957
2018-04-20,0.26860242331643963,0.20440697521616397,1.314057032703448
2018-04-23,0.2545182329489412,0.1970914740462443,1.2913710964951364
2018-04-24,0.2576193869435635,0.20022332522371003,1.2866602163145813
2018-04-25,0.2556926883806671,0.20005161018268358,1.2781336183556486
2018-04-26,0.2554183369312639,0.20247312071609438,1.2614925676451085
2018-04-27,0.25462648951190914,0.2025414187179858,1.2571576279242194
2018-04-30,0.25430953210103807,0.20341684632079685,1.2501891396938745
2018-05-01,0.2520980308220458,0.2001120768527574,1.2597841908738956
2018-05-02,0.24826864547905828,0.20075415970847824,1.2366799564182251
2018-05-03,0.24850749889938134,0.20076854509100284,1.237781041779925
2018-05-04,0.22291300380603052,0.19107711744648745,1.1666127623495206
2018-05-07,0.2115781114271631,0.17980087110955614,1.1767357417208755
2018-05-08,0.18364322690248588,0.16177930280192587,1.1351466085085622
2018-05-09,0.18108751724010413,0.1553542295087851,1.1656426594414917
2018-05-10,0.18241282506799336,0.15660624689125205,1.1647863906390752
2018-05-11,0.17917859267432631,0.1530579384738054,1.1706586045845069
2018-05-14,0.16770975232649776,0.1369634693094255,1.2244852818937493
2018-05-15,0.1708021388107877,0.13532158361787172,1.2621943539554479
2018-05-16,0.17677173369167837,0.13269828822698304,1.3321327354977393
2018-05-17,0.18420092799759497,0.13122850975764747,1.4036654713048013
2018-05-18,0.1716097154528777,0.11208448217178328,1.5310747047915578
2018-05-21,0.1697988444556346,0.1130238189183267,1.50232797016295
2018-05-22,0.14429868807790786,0.10513317723932718,1.3725323619719354
2018-05-23,0.14764003773878182,0.1035854835378194,1.4252966023456168
2018-05-24,0.1480298337104146,0.10180521369079289,1.4540496340395401
2018-05-25,0.14323447097265896,0.10163888045812199,1.4092488064316637
2018-05-29,0.15199635919805424,0.10528303167226169,1.4436928418931523
2018-05-30,0.1527077644381529,0.10781834713939858,1.416343029639628
2018-05-31,0.15462671996530605,0.10941029626784271,1.4132739352681298
2018-06-01,0.15856397455066867,0.11157137127773233,1.4211887219343986
2018-06-04,0.15796901123250692,0.10876673297355166,1.4523651388050753
2018-06-05,0.15788981296401247,0.10871275497736645,1.452357756887722
2018-06-06,0.15942819012317597,0.10151210822842445,1.5705337314483476
2018-06-07,0.15842018271607755,0.10163927343264147,1.5586512709682643
2018-06-08,0.15930485819641627,0.09853045978235049,1.616808229133547
2018-06-11,0.15994081925732342,0.0985184905455069,1.6234599045490328
2018-06-12,0.16005072742305748,0.09460900940865219,1.6917070416807525
2018-06-13,0.1667581829956865,0.09570271893083238,1.7424602441672357
2018-06-14,0.1668267869506252,0.09239621869700328,1.8055585964800522
2018-06-15,0.1665349476541893,0.09207404623054583,1.8087067362848324
2018-06-18,0.17018801420350171,0.08662433265894168,1.964667536009402
2018-06-19,0.17482253595383157,0.0877495153915002,1.992290614641567
2018-06-20,0.16933178493447187,0.08768278427681266,1.931186222370575
2018-06-21,0.17825995152191176,0.08659014970710052,2.058663163476367
2018-06-22,0.17805509056500107,0.08275279724481033,2.151650415372121
2018-06-25,0.18577547238116324,0.09187016261152955,2.0221524279510605
2018-06-26,0.18187585924695768,0.09209626512542604,1.9748451145034023
2018-06-27,0.19163326482275128,0.09308739112823188,2.0586382591684007
2018-06-28,0.18573535804864816,0.0937886089411059,1.980361582772592
2018-06-29,0.18921400927347734,0.09384338140998719,2.0162744184039005
2018-07-02,0.1951199613981783,0.09369952145462486,2.0824008316058213
2018-07-03,0.19215760405806565,0.09168315937262901,2.0958876785329474
2018-07-05,0.19214759912026563,0.09438401770110194,2.035806525303513
2018-07-06,0.19476256233157394,0.0971197230294484,2.005386303176735
2018-07-09,0.20688488090947532,0.09992339344747245,2.0704348978923557
2018-07-10,0.20698095827491717,0.09977865627939377,2.074401139411443
2018-07-11,0.20604226223143515,0.0958871760795211,2.1487989390839948
2018-07-12,0.2139808301276752,0.09186589126349545,2.3292739795439648
2018-07-13,0.21182391948275475,0.0893685350775704,2.3702292904196667
2018-07-16,0.2086735380039269,0.08572442830940052,2.4342365661602647
2018-07-17,0.20190863494841807,0.08546978027560027,2.362339464280318
2018-07-18,0.2012346016473434,0.08554812567596654,2.352297026466323
2018-07-19,0.19728475069981363,0.08353001790759185,2.3618425524350677
2018-07-20,0.2141918153724959,0.08364635115715535,2.5606833102626414
2018-07-23,0.2141943570894901,0.08341953389649429,2.5676762633948456
2018-07-24,0.23884276961359402,0.08446059963997929,2.8278602168547495
2018-07-25,0.24375460680284036,0.08757263215884613,2.7834564383162435
2018-07-26,0.24577807166909918,0.08727884295723023,2.816009737772753
2018-07-27,0.24582715882941072,0.08980461119444834,2.7373556386446176
2018-07-30,0.24562568171096044,0.0911955302463536,2.6933960584190104
2018-07-31,0.2451599976262612,0.09183661842662884,2.6695233538256553
2018-08-01,0.24960640257328592,0.09114364637837016,2.738604526936301
2018-08-02,0.25141644034285576,0.09215664059112345,2.728142418497319
2018-08-03,0.2428129557475764,0.0901940681145912,2.6921166859785446
2018-08-06,0.23971835750081408,0.09047428211109228,2.649574574202941
2018-08-07,0.2417400599346722,0.07896494620691502,3.0613591415769603
2018-08-08,0.24197346596079655,0.07920219703078742,3.055135779462492
2018-08-09,0.23079350746300317,0.07401304216387712,3.11828159896452
2018-08-10,0.23264569351089903,0.07713674290821498,3.0160165537158363
2018-08-13,0.23263569418737037,0.07861394730921191,2.9592165531689356
2018-08-14,0.22491940022274082,0.07994951794238356,2.813267747090499
2018-08-15,0.2467744899000407,0.08284513957272183,2.9787443315660176
2018-08-16,0.24861515023771372,0.08279750843858522,3.002688787696108
2018-08-17,0.2502149624472211,0.08029953343244788,3.1160201280336812
2018-08-20,0.24214199486166563,0.07686328693820565,3.1502945620363074
2018-08-21,0.2480941476110325,0.0765707249292112,3.2400652839631965
2018-08-22,0.24163416320042128,0.07269350676376152,3.3240130234146092
2018-08-23,0.24081530260638734,0.06895884806228599,3.4921595904397176
2018-08-24,0.2449156436447434,0.07061926849985575,3.4681135736381026
2018-08-27,0.24770804092130325,0.07318261543717752,3.384793498313057
2018-08-28,0.24816058548706524,0.07272030240990925,3.4125351141725946
2018-08-29,0.24902451230298664,0.07372094235537918,3.377934469455627
2018-08-30,0.25817559947562635,0.07388817192923935,3.494139761948285
2018-08-31,0.24881210984205251,0.07364004724136107,3.3787608667136126
2018-09-04,0.24959494730153575,0.07411451979500842,3.3676929701748652
2018-09-05,0.23532342181851434,0.07396629517924763,3.1814953182153958
2018-09-06,0.23077592892484602,0.07110550669375013,3.2455422885711642
2018-09-07,0.2268354626193196,0.07097066509419063,3.196186231568618
2018-09-10,0.22777373126556424,0.06758747973156418,3.370058066526649
2018-09-11,0.2277973575291603,0.06547714688806165,3.4790360966490774
2018-09-12,0.22848136072385805,0.06448111840619224,3.543383960628024
2018-09-13,0.23138769399336015,0.06557246484957019,3.5287325941488814
2018-09-14,0.2306093095093399,0.06435467762162644,3.5834117741247673
2018-09-17,0.2307386148449398,0.06606638552134976,3.492526691510544
2018-09-18,0.2363693333373253,0.06694905398118275,3.530585113327534
2018-09-19,0.23288721807794524,0.06651616282127379,3.5012124602512578
2018-09-20,0.23322486394301814,0.06981815216599394,3.3404617095640363
2018-09-21,0.23040413604759424,0.06970021905938988,3.305644360332246
2018-09-24,0.2300201728555276,0.06711325455970814,3.4273434415386204
2018-09-25,0.22620274418508352,0.06584191445463586,3.4355432410905062
2018-09-26,0.2263037381278763,0.06499026192545232,3.4821176499867024
2018-09-27,0.19928755988924468,0.06020217098021942,3.310305204022035
2018-09-28,0.19899088773313509,0.056595487041393305,3.516020413210604
2018-10-01,0.1961758595086606,0.05657741305461376,3.4673882900812996
2018-10-02,0.2093651324034312,0.05662091355358769,3.6976643304294603
2018-10-03,0.2031660635018553,0.05644427237952644,3.599409735247965
2018-10-04,0.21328827340472398,0.06161315742905898,3.4617325633782494
2018-10-05,0.20848508746180688,0.06393463628902787,3.260909884891079
2018-10-08,0.203941808337612,0.06167347790989806,3.3067992149812118
2018-10-09,0.19571040110395155,0.05732867807334358,3.413830698373491
2018-10-10,0.20835684946354827,0.10784676779917711,1.9319712005790688
2018-10-11,0.2055044957108391,0.12170074314393095,1.6886051013492707
2018-10-12,0.20798170328185978,0.1300276020553665,1.5995196404014276
2018-10-15,0.21086633058495033,0.13047693588103637,1.6161195782311273
2018-10-16,0.21865287653211662,0.14726266873274274,1.4847814345191261
2018-10-17,0.21473624236536004,0.1471953733106786,1.458851847959419
2018-10-18,0.22796433429288573,0.15231789292759637,1.4966352928821538
2018-10-19,0.23641231115164435,0.1523119795669702,1.5521583517184607
2018-10-22,0.2484025662588008,0.15235639391182612,1.6304046051559864
2018-10-23,0.25261801825880525,0.15207061176450964,1.661188939319842
2018-10-24,0.26431541258721436,0.17310435147397527,1.5269137392363696
2018-10-25,0.264441910948287,0.18157704403609415,1.456362021708652
2018-10-26,0.2665164823226738,0.18674004279828085,1.4272058543467752
2018-10-29,0.27086972667086445,0.18676944187903458,1.450289318989877
2018-10-30,0.26886318179434804,0.19228846683417986,1.3982283296595341
2018-10-31,0.2659943692565481,0.1958405935188809,1.35821876597256
2018-11-01,0.2949163955828809,0.19713696003302544,1.4959974808045884
2018-11-02,0.2940369960557566,0.19740230076396031,1.489531757825585
2018-11-05,0.29267830699788533,0.19866263056592576,1.4732428850063006
2018-11-06,0.2921959463863322,0.200112135324652,1.4601610537626215
2018-11-07,0.2984789280762677,0.21100953538665784,1.414528151674896
2018-11-08,0.305458663606949,0.21072155651620056,1.4495843171292488
2018-11-09,0.3142580456189623,0.2121677108602653,1.481177528591682
2018-11-12,0.3141303857266257,0.2173714661941458,1.44513165056383
2018-11-13,0.3140169360033833,0.21732174807594198,1.4449402270298861
2018-11-14,0.3141500447561722,0.217559948501157,1.4439700272060945
2018-11-15,0.3106976184466963,0.22007229209823354,1.4117979845823134
2018-11-16,0.31071644298720785,0.2201424434284345,1.411433607023708
2018-11-19,0.31383505107642257,0.2245038641563552,1.3979048968967984
2018-11-20,0.3171246732081729,0.22943566564014023,1.3821943171885447
2018-11-21,0.31112686744633966,0.21289831571592746,1.461387171618021
2018-11-23,0.31312978397983,0.20454881114964252,1.5308316006332223
2018-11-26,0.30975807069391614,0.20607753812990331,1.5031141846165526
2018-11-27,0.3062500384095599,0.20595570016102482,1.4869704415567073
2018-11-28,0.3082988702111498,0.20708166454888818,1.4887791774455537
2018-11-29,0.3099443640073498,0.207116115636226,1.4964763270847015
2018-11-30,0.29889261214913376,0.20379853476459395,1.4666082486529268
2018-12-03,0.295835122210317,0.20737024069025306,1.4266035532658858
2018-12-04,0.29114877409117823,0.22790961324814651,1.2774747407173972
2018-12-06,0.28974621831791014,0.22751657333704448,1.273516975348773
2018-12-07,0.28321566930961545,0.22024578586174043,1.2859073248620723
2018-12-10,0.2763108151613634,0.2136179300298086,1.2934813810938366
2018-12-11,0.2719424234193159,0.20750492095905065,1.310534816053743
2018-12-12,0.2675992479321914,0.20734518982461397,1.2905978101471476
2018-12-13,0.2658047411349046,0.20271469417577456,1.3112258201885674
2018-12-14,0.2668746643103776,0.20665608956362347,1.2913951138527402
2018-12-17,0.24152540149065574,0.21017800818404642,1.1491468759146264
2018-12-18,0.24143804241197447,0.20990062156643507,1.1502492970729845
2018-12-19,0.24581392933922677,0.21188288995776863,1.1601405351240068
2018-12-20,0.2457948071615806,0.2136141043628397,1.1506487733791189
2018-12-21,0.237759372733585,0.20556290191728271,1.156625881985544
2018-12-24,0.22998613368453505,0.21455697708472984,1.0719116982791574
2018-12-26,0.2252080849382511,0.26888890329935927,0.8375506842226306
2018-12-27,0.2254212083500734,0.26695710270122813,0.8444098548760447
2018-12-28,0.21717648333937095,0.26698008471776263,0.8134557435958512
2018-12-31,0.21661182694610567,0.26874413525406987,0.8060150847248128
2019-01-02,0.20969243363374196,0.2662531944853346,0.7875677662349774
2019-01-03,0.21365272023302587,0.2727473091963904,0.783335758151096
2019-01-04,0.23369350649067633,0.2897427483709065,0.8065551521293632
2019-01-07,0.22957808622300352,0.2865835092801681,0.8010861713559544
2019-01-08,0.22309716513245678,0.28788828493421187,0.7749435347236824
2019-01-09,0.22482072562744274,0.28772024639065913,0.7813865323964271
2019-01-10,0.21752405376544556,0.2837413295414423,0.7666280203768295
2019-01-11,0.217851861506148,0.2834978486681079,0.7684427325626307
2019-01-14,0.20951569948808194,0.2746179707251049,0.7629351383482804
2019-01-15,0.20719983321341542,0.27729256015566023,0.7472246391937175
2019-01-16,0.20684462367338557,0.2766377900495428,0.7477092107927191
2019-01-17,0.20193233281636278,0.274499833526879,0.7356373598550455
2019-01-18,0.19948292609008975,0.26170148104167706,0.7622537147901018
2019-01-22,0.20481151669764713,0.2645403945291118,0.7742164181096671
2019-01-23,0.19776067368988176,0.2557003201854406,0.7734080017829486
2019-01-24,0.1991916030404581,0.2556567419782185,0.7791369063814044
2019-01-25,0.20519841116724946,0.2567610972577031,0.7991803016844808
2019-01-28,0.2034407767915347,0.2574439466903414,0.7902332892535914
2019-01-29,0.20233800380208944,0.25747470466078565,0.7858558535630249
2019-01-30,0.205020235910584,0.25519423522173856,0.803388978330336
2019-01-31,0.20207171965434237,0.2482254518462043,0.8140652707102014
2019-02-01,0.20428391291154402,0.24808748506409536,0.8234349784261211
2019-02-04,0.196398318292613,0.24298324557767167,0.8082792615009029
2019-02-05,0.1988341597700288,0.23605186991618057,0.8423324917554461
2019-02-06,0.2015852108881593,0.225324316017803,0.8946447256594887
2019-02-07,0.20322119617165657,0.21013727325764645,0.9670878137001894
2019-02-08,0.19663121964839805,0.1594543206021823,1.233150778892767
2019-02-11,0.19338685734085992,0.15904825723366237,1.21590051160856
2019-02-12,0.1931448416990937,0.16104269018247647,1.1993393893274045
2019-02-13,0.19383935770854369,0.16024658437842496,1.2096317588323058
2019-02-14,0.1919658046985334,0.16091236921388954,1.1929835203865944
2019-02-15,0.1837209570184228,0.14047952908546366,1.30781301883958
2019-02-19,0.16371024592661812,0.10994266188836473,1.489051139155142
2019-02-20,0.16385737330481615,0.10909700541700229,1.5019419889528856
2019-02-21,0.1646022046168678,0.10899440821544565,1.5101894428520046
2019-02-22,0.164528446094173,0.10933543520547206,1.5048044193996002
2019-02-25,0.1715053934057159,0.10936550379394656,1.5681854648504698
2019-02-26,0.17337243936728455,0.10960416905181686,1.5818051527339292
2019-02-27,0.17702001324879943,0.10691571558383683,1.655696847578886
2019-02-28,0.1782511049425312,0.10441124894118231,1.7072021142371825
2019-03-01,0.17774202721278046,0.10503832940121667,1.6921635009431295
2019-03-04,0.1779481721995804,0.10527686335582527,1.6902875572777407
2019-03-05,0.17900266191950245,0.10009420003517183,1.7883420004016535
2019-03-06,0.1693820490120303,0.09237894694207133,1.8335568288978852
2019-03-07,0.18277687213327867,0.0969541145925562,1.885189431117879
2019-03-08,0.18982400522375847,0.09744030543189552,1.9481056056051997
2019-03-11,0.1906951991274951,0.10269038646556426,1.8569917369182556
2019-03-12,0.19087857639883937,0.09908948221450904,1.9263252984370751
2019-03-13,0.19126802241804652,0.09948044791371091,1.922669493647153
2019-03-14,0.18563101445418984,0.0909833014647476,2.0402756491103418
2019-03-15,0.18607377555682422,0.08903314718298355,2.0899382021664348
2019-03-18,0.1859743989781022,0.08917485911666442,2.085502582457666
2019-03-19,0.1860749390218667,0.0877677234322984,2.1200839186104647
2019-03-20,0.18345215514846236,0.08827060878021169,2.0782926240516453
2019-03-21,0.1790817903943249,0.09263334783577436,1.9332324112026182
2019-03-22,0.1967674679209707,0.10607801378717135,1.8549316761883692
2019-03-25,0.19695694884784246,0.10624075990649612,1.8538736829554574
2019-03-26,0.19688555951740738,0.10774314796422671,1.82736037731864
2019-03-27,0.197014835232405,0.10376295282640186,1.8987011246876908
2019-03-28,0.19646943080158455,0.10388456205124268,1.8912283685103561
2019-03-29,0.19782439051545544,0.10462888376295304,1.8907244672861647
2019-04-01,0.20138771906902195,0.1054424214441354,1.909930712049509
2019-04-02,0.1987392766100373,0.10544640905969019,1.8847420066959006
2019-04-03,0.19905336663532125,0.10542191713627858,1.8881592371158038
2019-04-04,0.20049423649944,0.10456431326057632,1.917425077902099
2019-04-05,0.1958664761089831,0.10408630533823189,1.881769897322309
2019-04-08,0.1880788840001007,0.10409650433045178,1.8067742544269203
2019-04-09,0.18643341940450645,0.10559581304322646,1.7655379889748894
2019-04-10,0.17967403061377077,0.10569635986875589,1.6999074597921215
2019-04-11,0.18352075476355104,0.10539197770994632,1.7413161679973992
2019-04-12,0.18345412465006608,0.10561618008139154,1.736988826036786
2019-04-15,0.18624049649008403,0.1047530468302741,1.7779005205628033
2019-04-16,0.187787285200585,0.10445297925501637,1.7978164580840952
2019-04-17,0.18511408927534112,0.1027010617240192,1.8024554582773857
2019-04-18,0.17161424162796185,0.09826472309064223,1.7464481273677421
2019-04-22,0.16466302423999962,0.09761575597589821,1.6868488349427495
2019-04-23,0.15574984878350925,0.09268235317931953,1.6804692958342167
2019-04-24,0.15948143076210597,0.09322806314393944,1.7106590589131372
2019-04-25,0.16042209662200577,0.09223012457407863,1.7393676671569038
2019-04-26,0.16085086736114917,0.09248476978385867,1.7392146592035138
2019-04-29,0.15614986692711025,0.09193667805152306,1.6984501750172103
2019-04-30,0.15315148769787915,0.09174605907670898,1.6692977250372032
2019-05-01,0.15309556004618394,0.09526346632889349,1.6070752613349943
2019-05-02,0.1525287222989502,0.09497482845294726,1.6059910271332207
2019-05-03,0.16163331096322991,0.09366573895639203,1.7256396283648767
2019-05-06,0.15725664272027712,0.07313710342148742,2.150162302901316
2019-05-07,0.1758046035653675,0.09019584136671928,1.9491431190333837
2019-05-08,0.17582639780301737,0.08837247792941895,1.9896058356929387
2019-05-09,0.18194441699287286,0.08729760631997437,2.0841856342084215
2019-05-10,0.18139800577624707,0.08773164621907886,2.0676462097071506
2019-05-13,0.19872437764723427,0.11416794480101332,1.7406319960790821
2019-05-14,0.19869527279693913,0.11185938881912418,1.7762949976262428
2019-05-15,0.19974981360086555,0.11324535758340283,1.7638675691738974
2019-05-16,0.1988126995287813,0.11637018490205779,1.708450490957892
2019-05-17,0.19890805935161168,0.1176760640619013,1.6903017698397849
2019-05-20,0.1984917489807706,0.11815360426346173,1.679946627257929
2019-05-21,0.20320261726702865,0.12130587096555352,1.6751259906021436
