Date,FXI_MCHI,FXI_KWEB,MCHI_KWEB,SYNC_INDEX
2020-05-29,0.9800799636631802,0.899906480495416,0.9471534970319089,0.942379980396835
2020-06-01,0.980419626394622,0.9029566851156917,0.9486629915811416,0.9440131010304852
2020-06-02,0.9803460720669187,0.903248219632702,0.9489346185615873,0.9441763034204027
2020-06-03,0.9805274623112952,0.9051519638410753,0.9491894818220805,0.9449563026581503
2020-06-04,0.9800432847142381,0.9052025869379647,0.9501078097873789,0.9451178938131939
2020-06-05,0.9800482252075252,0.9063945441767806,0.9504524370828336,0.9456317354890466
2020-06-08,0.9801191664344977,0.9062255164371158,0.950069162744015,0.9454712818718761
2020-06-09,0.9801230764614505,0.9061774696822885,0.9496626263255351,0.945321057489758
2020-06-10,0.9800742849139337,0.9054919169426685,0.9490407097929594,0.9448689705498539
2020-06-11,0.9807301840560626,0.9092742228248386,0.9509493075609524,0.9469845714806179
2020-06-12,0.9816778187267653,0.9084207222408592,0.9504439795062943,0.9468475068246396
2020-06-15,0.981410734350398,0.9057623746639225,0.9492093761442201,0.9454608283861802
2020-06-16,0.9812695110969444,0.9054560571804835,0.949796903443706,0.9455074905737114
2020-06-17,0.9811663559865003,0.904095273216295,0.9490988257647154,0.9447868183225036
2020-06-18,0.9813276624007018,0.9040719998801718,0.9493180929443578,0.9449059184084105
2020-06-19,0.9813403212520776,0.90384426163861,0.9483769042129829,0.9445204957012234
2020-06-22,0.9812907435118875,0.903050970492754,0.9461545754013411,0.9434987631353274
2020-06-23,0.9808231764743052,0.9020802716148855,0.946112079786212,0.9430051759584676
2020-06-24,0.9808567868650176,0.9027156354460465,0.9465895355270683,0.9433873192793775
2020-06-25,0.9805012589441936,0.9032951442387338,0.9472164335899953,0.9436709455909741
2020-06-26,0.9804955448842932,0.9035819411853634,0.947437740682625,0.9438384089174271
2020-06-29,0.9804439411676417,0.903339830458184,0.947299235492002,0.9436943357059425
2020-06-30,0.9803472610353091,0.9051189803902181,0.9482609998714525,0.9445757470989933
2020-07-01,0.9799145490462625,0.9029497070240687,0.9471920177971002,0.9433520912891438
2020-07-02,0.9802388885958194,0.9041788926290455,0.9478509170001271,0.9440895660749974
2020-07-06,0.980278499559062,0.8900254175281878,0.9402267264190588,0.9368435478354362
2020-07-07,0.9803577645094808,0.8911337333337381,0.9407037661658092,0.9373984213363427
2020-07-08,0.9795795389884433,0.8928513128699641,0.9428476754395394,0.9384261757659823
2020-07-09,0.979139337333876,0.8888851460603098,0.9409901770809649,0.9363382201583835
2020-07-10,0.979071144851956,0.8895349173025255,0.9413012393385433,0.9366357671643416
2020-07-13,0.9792603335583848,0.8886690677878047,0.9401408413923704,0.9360234142461866
2020-07-14,0.9792415121301118,0.8883375989083254,0.9399731718059899,0.9358507609481425
2020-07-15,0.9789911528875461,0.8886951238563268,0.9401917527799587,0.9359593431746105
2020-07-16,0.9778656500509822,0.886394265677531,0.9395328217803919,0.934597579169635
2020-07-17,0.9773511879400812,0.8845146000442033,0.9386658159595611,0.9335105346479485
2020-07-20,0.9764888401165138,0.8824294668243999,0.9374905963778077,0.9321363011062406
2020-07-21,0.9740234593622088,0.8686236056483604,0.92946986057311,0.9240389751945598
2020-07-22,0.9728620459346696,0.8681002141090494,0.9311684548785013,0.9240435716407401
2020-07-23,0.965911505762059,0.8346575833899081,0.9117439201617693,0.9041043364379121
2020-07-24,0.9639645337661109,0.823629392950002,0.9074478544956369,0.8983472604039165
2020-07-27,0.9607917012520582,0.8072959076463662,0.8985346567796599,0.8888740885593615
2020-07-28,0.9611020842373507,0.8102876251336416,0.8996342393449005,0.890341316238631
2020-07-29,0.9647629480768091,0.8138052836934357,0.8996536843375433,0.892740638702596
2020-07-30,0.9648910909357787,0.8145185206872471,0.8999967397629272,0.8931354504619843
2020-07-31,0.9613337541581294,0.7946617210755007,0.8898326586187455,0.8819427112841253
2020-08-03,0.9607609171482089,0.7939921547486305,0.8911074774715393,0.8819535164561262
2020-08-04,0.9596897029873179,0.7905979013758265,0.8897680261391954,0.88001854350078
2020-08-05,0.9548282435136541,0.7687604788564288,0.879663967505353,0.8677508966251454
2020-08-06,0.9563015939360933,0.7808488305097826,0.8846084244448731,0.8739196162969164
2020-08-07,0.9534095946079726,0.7797899367594622,0.8917504900980471,0.874983340488494
2020-08-10,0.9474925657567229,0.770295414028105,0.8912195505031422,0.8696691767626566
2020-08-11,0.9467074764545541,0.7756811485413472,0.8946210097658001,0.8723365449205671
2020-08-12,0.9465747644734259,0.7745082292927938,0.8942400520022308,0.8717743485894834
2020-08-13,0.9437685323631535,0.7650343225516202,0.8903603023643185,0.8663877190930306
2020-08-14,0.9430033240834298,0.7589656247135323,0.8876936781583923,0.8632208756517848
2020-08-17,0.9435658518254901,0.7660496783690263,0.8937721708553259,0.8677959003499475
2020-08-18,0.9437233169746861,0.7667163979570576,0.8929204078941687,0.8677867076086375
2020-08-19,0.9440014281949727,0.7680625476249197,0.8936448327156934,0.8685696028451954
2020-08-20,0.9438517791896492,0.7663517223727433,0.8921745444991419,0.8674593486871781
2020-08-21,0.9449194837520523,0.7732676071722998,0.8940588686232974,0.8707486531825498
2020-08-24,0.9456093692343646,0.7782022695038668,0.8958773766439061,0.8732296717940459
2020-08-25,0.94506269531346,0.7835878339508455,0.8983152380743474,0.875655255779551
2020-08-26,0.9451892292366671,0.7847827533146304,0.8986343100417215,0.8762020975310064
2020-08-27,0.94312152899072,0.7791263022281849,0.8961429298461918,0.8727969203550323
2020-08-28,0.9422280775393159,0.777337291293942,0.8954433210961981,0.8716695633098187
2020-08-31,0.9436535774337496,0.7833983322641493,0.8981383001087643,0.8750634032688877
2020-09-01,0.9440743558869957,0.7852978229550082,0.8996941694514201,0.8763554494311414
2020-09-02,0.9444773716591572,0.7843000734331619,0.8992348920315014,0.8760041123746068
2020-09-03,0.9449152647701625,0.7909487933834448,0.9043373675920089,0.8800671419152054
2020-09-04,0.9434486409005047,0.7886162486254447,0.9036318923478218,0.8785655939579238
2020-09-08,0.942080658704865,0.7879788758975703,0.9058927765742658,0.8786507703922338
2020-09-09,0.9392830387817519,0.7762777323556953,0.8998023112215171,0.8717876941196548
2020-09-10,0.941128598596615,0.780915331865552,0.9016986877831882,0.8745808727484518
2020-09-11,0.9412002758969121,0.7808542401245991,0.9014762140844288,0.8745102433686466
2020-09-14,0.9407655897363892,0.7796645464239256,0.9017293953321007,0.8740531771641386
2020-09-15,0.9410400058834325,0.7804845671289901,0.9014044773730393,0.8743096834618206
2020-09-16,0.9400614228130448,0.7764726553653042,0.9003767385633072,0.8723036055805521
2020-09-17,0.9409919281948551,0.7770942930743565,0.9010654894588409,0.8730505702426842
2020-09-18,0.9404363896287204,0.7778938980010578,0.9024327203906459,0.8735876693401413
2020-09-21,0.9401945798111261,0.7787236704715252,0.9024827366722158,0.8738003289849557
2020-09-22,0.9403061623540943,0.7790889383639378,0.9026757471403977,0.8740236159528099
2020-09-23,0.9407276895496464,0.7858241631627868,0.9064862142152674,0.8776793556425669
2020-09-24,0.9375235859983426,0.7764545292192478,0.9024767331528025,0.8721516161234644
2020-09-25,0.9377243080928308,0.7773301200286905,0.9027171557707221,0.8725905279640811
2020-09-28,0.9391392233119218,0.7850390956361644,0.905463982365563,0.8765474337712164
2020-09-29,0.9373448934212542,0.7817485497306765,0.9040411803585267,0.8743782078368191
2020-09-30,0.9378372991747104,0.775608298351803,0.8988903224207965,0.8707786399824365
2020-10-01,0.9373209444011182,0.7719702268689578,0.9025894726622943,0.8706268813107901
2020-10-02,0.937862741424633,0.7731960284193305,0.9026918231243507,0.8712501976561048
2020-10-05,0.9407264994116322,0.7787122333886393,0.9026784496448363,0.8740390608150359
2020-10-06,0.940580736981838,0.7754326493473358,0.8991116697575454,0.8717083520289064
2020-10-07,0.9401996892094788,0.7743169575900493,0.8986627031149623,0.8710597833048301
2020-10-08,0.9395516167590309,0.7708387792565582,0.8965381403714037,0.8689761787956641
2020-10-09,0.9393265776922326,0.7650558208969581,0.8943455600253165,0.8662426528715024
2020-10-12,0.9388553068636528,0.764498463865423,0.8944198739966115,0.8659245482418957
2020-10-13,0.9388141751760958,0.7606009231511082,0.8932573643429788,0.8642241542233942
2020-10-14,0.939142499994719,0.7624729962314325,0.89420342183028,0.8652729726854772
2020-10-15,0.939313234437557,0.7629190982020374,0.8949112817069249,0.8657145381155065
2020-10-16,0.9388351040342717,0.7623090752295798,0.8957434099859896,0.8656291964166137
2020-10-19,0.9327594046650673,0.7473330927340167,0.8914378730866062,0.8571767901618967
2020-10-20,0.9314898845292254,0.7451556284716542,0.8910059770133721,0.8558838300047507
2020-10-21,0.9310035128600361,0.7500889928161726,0.8953046421066904,0.8587990492609663
2020-10-22,0.9279964139960132,0.7465552927149274,0.8952763681903209,0.8566093583004205
2020-10-23,0.9282201802930268,0.7490380984616851,0.8964316491209636,0.8578966426252252
2020-10-26,0.9286408961263716,0.7485079070543101,0.8953702415127153,0.8575063482311324
2020-10-27,0.925045157358112,0.7444555634602473,0.8994568410275929,0.8563191872819841
2020-10-28,0.9270121659419924,0.748036488550472,0.9030501043698522,0.8593662529541056
2020-10-29,0.928288352984788,0.7516835129842449,0.903987716581962,0.8613198608503315
2020-10-30,0.9271270970201535,0.7515398327400242,0.9048703337808848,0.8611790878470208
2020-11-02,0.9286959149598398,0.7506979883336596,0.9052769843700783,0.861556962554526
2020-11-03,0.9231402075425076,0.747851370990383,0.9047810196105668,0.8585908660478191
2020-11-04,0.9284570108431991,0.7674710915117651,0.9101788731554246,0.8687023251701295
2020-11-05,0.9289917523233969,0.7666273834021394,0.9096008243602132,0.8684066533619165
2020-11-06,0.9286532436931463,0.767146222303261,0.9099218305614534,0.868573765519287
2020-11-09,0.917160493959064,0.7409211181300812,0.9057155286376986,0.8545990469089478
2020-11-10,0.9071874750208772,0.7938664442586304,0.9347913772397111,0.8786150988397395
2020-11-11,0.9066114383674496,0.8012683467566422,0.9341314807726832,0.8806704219655916
2020-11-12,0.8955217427276868,0.7725136118009456,0.9266943105338493,0.8649098883541605
2020-11-13,0.89857105747832,0.7825535899460662,0.9247642011928743,0.8686296162057534
2020-11-16,0.8989642477882079,0.7792966151387102,0.9228843908263733,0.8670484179177639
2020-11-17,0.8979551614632629,0.7761434610251049,0.9183995303378147,0.8641660509420609
2020-11-18,0.8976120846350399,0.7729824148251419,0.915381596849148,0.8619920321031099
2020-11-19,0.8981783424906721,0.7663787081979252,0.9113595164820968,0.8586388557235646
2020-11-20,0.8923589721382058,0.7584603635563717,0.9101670185961257,0.8536621180969011
2020-11-23,0.8928591151114064,0.7591896013208234,0.910287611353787,0.8541121092620055
2020-11-24,0.8919898864967842,0.7569322635772421,0.9101912840314704,0.853037811368499
2020-11-25,0.8921647015676677,0.7584455588048047,0.9112066890468361,0.8539389831397695
2020-11-27,0.8841264872866533,0.7582405508587214,0.9102050488658199,0.8508573623370649
2020-11-30,0.892848844510198,0.7607107955248673,0.9104795504559081,0.8546797301636578
2020-12-01,0.8925818347254995,0.750358500120805,0.9036714225524963,0.8488705857996002
2020-12-02,0.8932565784828861,0.7548526756604628,0.9060190417761497,0.8513760986398329
2020-12-03,0.8912593608485315,0.7524229672497348,0.9062684855852912,0.8499836045611859
2020-12-04,0.8896829858243475,0.7505738935163163,0.9064826744866,0.8489131846090879
2020-12-07,0.8895306722605401,0.7476050678084699,0.9048695981356687,0.8473351127348928
2020-12-08,0.8900579584436974,0.7534347635195846,0.9073773368245196,0.8502900195959339
2020-12-09,0.8913994543230612,0.7537722954789902,0.9058294155954136,0.850333721799155
2020-12-10,0.8929988151005629,0.7569098920664128,0.9063912907391761,0.8520999993020505
2020-12-11,0.8955762440448309,0.7625304130332291,0.9070870546370785,0.8550645705717129
2020-12-14,0.8951800170167524,0.7624033601836014,0.9073356951297051,0.8549730241100196
2020-12-15,0.8934921042718665,0.7538666379567305,0.8994421462202886,0.8489336294829618
2020-12-16,0.897993409498211,0.7595476248557748,0.8993266717842243,0.8522892353794034
2020-12-17,0.8978773936771749,0.7603798736962326,0.9004402151073384,0.8528991608269153
2020-12-18,0.8966439558395308,0.7586291239932456,0.899914885536802,0.8517293217898594
2020-12-21,0.8973813020808372,0.7600348174091024,0.8996547124676316,0.852356943985857
2020-12-22,0.8984102692056944,0.7693176358406674,0.9044055347823774,0.8573778132762464
2020-12-23,0.8957574726174142,0.7650414317515584,0.9016492073543951,0.854149370574456
2020-12-24,0.8966872732725648,0.7717175275070607,0.9076586714236938,0.8586878240677732
2020-12-28,0.8951505367035861,0.7595248268202357,0.9003526642131122,0.8516760092456447
2020-12-29,0.8953185205562156,0.7602889825782799,0.903161765392904,0.8529230895091332
2020-12-30,0.8967499937619242,0.766121276058873,0.9072383563455265,0.8567032087221079
2020-12-31,0.8955014285582307,0.7610212690748869,0.9053081059717153,0.853943601201611
2021-01-04,0.8972739577692926,0.7617931706819743,0.9039499130145682,0.854339013821945
2021-01-05,0.903392681074365,0.7745929590705457,0.909039144580878,0.8623415949085963
2021-01-06,0.9038610858852373,0.7770576728007393,0.9118103309146229,0.8642430298668665
2021-01-07,0.9039146786878663,0.776695575446827,0.9118082472290943,0.8641395004545959
2021-01-08,0.9029464548929992,0.7807422353314808,0.9162333119783446,0.8666406674009415
2021-01-11,0.9039331612179793,0.7825025721759247,0.9166208640220235,0.8676855324719758
2021-01-12,0.9045638478898431,0.7793961425654584,0.9145002426142586,0.8661534110231868
2021-01-13,0.9004628222227387,0.770657965129243,0.91016262678416,0.8604278047120472
2021-01-14,0.9019130365942434,0.7710505398124706,0.9105216749982892,0.8611617504683343
2021-01-15,0.8982374300912854,0.7606729144446152,0.9048202469223522,0.8545768638194176
2021-01-19,0.9034015141690738,0.7774029934199423,0.910538067217704,0.8637808582689067
2021-01-20,0.9049332341661311,0.7838178226398992,0.9126651667235045,0.8671387411765116
2021-01-21,0.9046459698026706,0.7820610891528096,0.9119214042600157,0.8662094877384986
2021-01-22,0.9051802132159096,0.7775719524995698,0.9084407424486665,0.8637309693880487
2021-01-25,0.9068432638976597,0.781719988022185,0.9106432243300364,0.8664021587499603
2021-01-26,0.9074149344590886,0.7839207432043762,0.9112850431716679,0.8675402402783776
2021-01-27,0.9129006545854743,0.7830005903213838,0.9091716643482368,0.868357636418365
2021-01-28,0.9130604654332012,0.7814596109677031,0.9081781775834029,0.8675660846614357
2021-01-29,0.9149539963456244,0.7805669364196199,0.9078561399147053,0.8677923575599832
2021-02-01,0.9176422032843841,0.7892645902767321,0.911757874627806,0.8728882227296407
2021-02-02,0.9167315811153632,0.789910875100474,0.91176758227276,0.8728033461628657
2021-02-03,0.9156558761027747,0.787930174420062,0.9115012542621215,0.8716957682616527
2021-02-04,0.9156454569782826,0.7872045399966736,0.9111368503639725,0.8713289491129762
2021-02-05,0.9154391191022854,0.7879117939917433,0.9112070346778403,0.8715193159239564
2021-02-08,0.9150134107113083,0.7875391956581733,0.9112502648768341,0.8712676237487719
2021-02-09,0.9137052686539777,0.7876106245203383,0.913145102160705,0.871486998445007
2021-02-10,0.9138068053172012,0.7881260292053208,0.9122211467970455,0.8713846604398557
2021-02-11,0.9134798438067246,0.7875385070598245,0.9119485441497288,0.870988965005426
2021-02-12,0.9135897849255129,0.787772942085457,0.9119969810632961,0.8711199026914219
2021-02-16,0.9135280036396205,0.7864990298854281,0.9109743954053712,0.8703338096434732
2021-02-17,0.9109847491431621,0.779934599368299,0.9098089518877204,0.8669094334663937
2021-02-18,0.9140175027911757,0.7863842895055048,0.9127462288289248,0.8710493403752017
2021-02-19,0.914195765089646,0.7890803328178908,0.9143894412896822,0.8725551797324064
2021-02-22,0.921076702201729,0.8084058157133519,0.9221796946347418,0.8838874041832744
2021-02-23,0.92113896295055,0.8078139593130776,0.9220074247321733,0.8836534489986003
2021-02-24,0.92261014453842,0.8113169830362515,0.9233149016408965,0.8857473430718561
2021-02-25,0.923079721767132,0.8137695896165491,0.9246659071070228,0.8871717394969013
2021-02-26,0.9228504410211881,0.8122267779646236,0.9242762292353335,0.8864511494070483
2021-03-01,0.9258093914346767,0.8189401384424078,0.9264836596909246,0.8904110631893364
2021-03-02,0.9283956874906536,0.8215748563640545,0.9269203824234222,0.8922969754260435
2021-03-03,0.9259763040382745,0.8138116592381489,0.9255316143703972,0.8884398592156068
2021-03-04,0.9315271844254335,0.8254909931024881,0.9288099264661055,0.8952760346646756
2021-03-05,0.9308989192155865,0.8237431854187977,0.9289995993053031,0.8945472346465625
2021-03-08,0.9343727233255957,0.8350313051647796,0.9356114605992845,0.9016718296965532
2021-03-09,0.9350015826515066,0.8300536052590086,0.936513313370202,0.9005228337602391
2021-03-10,0.9331792012155248,0.8294599971462846,0.9382586417216956,0.900299280027835
2021-03-11,0.9359191719568463,0.8371170790981157,0.94170108999264,0.9049124470158674
2021-03-12,0.9377385077544047,0.8398841413089082,0.9428198763826879,0.9068141751486669
2021-03-15,0.9375399418445919,0.84254562885424,0.9441470734215361,0.9080775480401226
2021-03-16,0.9410383774816274,0.843779952313528,0.9447522990075516,0.9098568762675691
2021-03-17,0.936932489222258,0.8333325285316677,0.9410665030361711,0.903777173596699
2021-03-18,0.9373906912776236,0.8363640641692336,0.9417040490422616,0.9051529348297063
2021-03-19,0.9369540493014453,0.8346480577058327,0.9416610991590195,0.9044210687220993
2021-03-22,0.9445755569876307,0.8475796909892754,0.942144937622549,0.9114333951998184
2021-03-23,0.9446262460123529,0.844870720731449,0.9403388876863051,0.9099452848100357
2021-03-24,0.9487724859960115,0.8530744493681884,0.9434779802695488,0.9151083052112495
2021-03-25,0.9505247682299659,0.8594351643802216,0.9449223189549906,0.9182940838550593
2021-03-26,0.950937928921461,0.852869313657358,0.9424394403933105,0.9154155609907099
2021-03-29,0.9510634425550498,0.8541728318490497,0.9431313400406879,0.9161225381482625
2021-03-30,0.9508604551312201,0.854037613198071,0.9452008729182484,0.9166996470825133
2021-03-31,0.9508272015294829,0.8551987300024299,0.9464429436038317,0.9174896250452482
2021-04-01,0.9515240281818736,0.8608706064462505,0.9484707317592164,0.9202884554624468
2021-04-05,0.9522358738743367,0.8601062894558811,0.9477343272583733,0.9200254968628637
2021-04-06,0.9512186875591123,0.8579056756402517,0.9476364939994235,0.9189202857329292
2021-04-07,0.9524573287140218,0.8608101333075345,0.9488710621853869,0.9207128414023144
2021-04-08,0.9528044388481657,0.8606060971800263,0.9485808254376762,0.9206637871552893
2021-04-09,0.9573215129066861,0.8617581809276742,0.9487051455959213,0.9225949464767605
2021-04-12,0.955891072240512,0.86391113082923,0.9498228706187763,0.9232083578961728
2021-04-13,0.9559083324954987,0.8690824011930545,0.953231781796167,0.92607417182824
2021-04-14,0.9553468364671925,0.8666411734534392,0.9525023887291744,0.9248301328832685
2021-04-15,0.9567668245662271,0.8679470952811867,0.9523038783803198,0.9256725994092445
2021-04-16,0.9567824825029996,0.8680605265684253,0.9523648555764995,0.9257359548826415
2021-04-19,0.957235677569029,0.8714554323332173,0.953667391726917,0.9274528338763878
2021-04-20,0.9575759616892251,0.8742346695246088,0.9545538578607077,0.9287881630248472
2021-04-21,0.95666058940218,0.8718404061470473,0.9547588717373499,0.9277532890955257
2021-04-22,0.9563805383623295,0.8707332942696618,0.9542481718821128,0.9271206681713681
2021-04-23,0.9565449245147307,0.8714691740969859,0.9545588649543946,0.9275243211887038
2021-04-26,0.9566545148874679,0.8680537418668126,0.9530421924019341,0.9259168163854049
2021-04-27,0.9567639804974343,0.8682259205094901,0.9534304204077362,0.9261401071382203
2021-04-28,0.9575233353618032,0.8685924712621075,0.9533133965500419,0.9264764010579842
2021-04-29,0.9573583992930494,0.8653529613541424,0.9515888972957965,0.9247667526476628
2021-04-30,0.9571546984295541,0.8651264506926185,0.9517385235134227,0.924673224211865
2021-05-03,0.9572170680179557,0.865252592170659,0.9514768147853965,0.924648824991337
2021-05-04,0.9576438593189449,0.8664709671888027,0.9517063315767551,0.9252737193615008
2021-05-05,0.9571795745746475,0.8646730334765027,0.9517567738780577,0.9245364606430693
2021-05-06,0.9577173186192358,0.8627638041878369,0.9513623064112383,0.923947809739437
2021-05-07,0.9578194250890053,0.8672802728808029,0.9541718795519327,0.9264238591739137
2021-05-10,0.959853896312805,0.8723344115546366,0.9549542555665703,0.9290475211446707
2021-05-11,0.9585386847319756,0.8687740832231108,0.954060680674021,0.9271244828763692
2021-05-12,0.9589656964810639,0.8709248276496333,0.9549005388352276,0.9282636876553084
2021-05-13,0.9599450882128879,0.8715973494998969,0.955133223241077,0.9288918869846207
2021-05-14,0.9589484991081729,0.8690324147078504,0.9545265238604054,0.9275024792254762
2021-05-17,0.9599498064680669,0.8685615591445279,0.9538291846752935,0.9274468500959628
2021-05-18,0.9599763952471064,0.8687740295921439,0.9539470777673451,0.9275658342021984
2021-05-19,0.9604025406482504,0.8667433968126439,0.9520975652172663,0.9264145008927201
2021-05-20,0.9608231055814719,0.8668561503497503,0.9511537597336364,0.9262776718882861
2021-05-21,0.9605126863156721,0.869434673775265,0.9528610267251365,0.9276027956053579
2021-05-24,0.9606276331975064,0.8691543475636712,0.9519439513388298,0.9272419773666692
2021-05-25,0.9610861693102674,0.8667352667159474,0.9502358505047703,0.9260190955103283
2021-05-26,0.9611955667213656,0.8657004159861966,0.9489744083320077,0.9252901303465233
2021-05-27,0.9603008752810483,0.8606016216641146,0.9461962322744651,0.9223662430732094
2021-05-28,0.9588770149774584,0.854072103634466,0.943253294002313,0.9187341375380792
2021-06-01,0.9602808239807592,0.8592653346303053,0.9452097719271464,0.9215853101794037
2021-06-02,0.960734132176559,0.8628428922966621,0.9467426908050338,0.9234399050927516
2021-06-03,0.9608789966369563,0.8625553346037305,0.9465820575628062,0.923338796267831
2021-06-04,0.9608327062104595,0.8619396876083966,0.9464647500275962,0.9230790479488175
2021-06-07,0.9603353778621354,0.8704122494203452,0.9505518014055966,0.9270998095626924
2021-06-08,0.9604812058368686,0.8710891627549742,0.9504235612905096,0.9273313099607842
2021-06-09,0.9610439810251447,0.8754002536305354,0.9516551365102255,0.9293664570553019
2021-06-10,0.9596258121519309,0.8708299984825012,0.9499166578986102,0.9267908228443474
2021-06-11,0.9600265993773375,0.8697223621727324,0.9497474818214449,0.9264988144571715
2021-06-14,0.9607155860237799,0.8704672228481416,0.9494014974483475,0.9268614354400896
2021-06-15,0.9617172950803875,0.8733960716471244,0.9500279859913242,0.9283804509062787
2021-06-16,0.9619991238956654,0.8721657262995292,0.9492864504203198,0.9278171002051714
2021-06-17,0.9629747723548095,0.8721554464433923,0.9485097931967837,0.9278800039983285
2021-06-18,0.9626846381859354,0.8706860889191964,0.9478642402188626,0.9270783224413316
2021-06-21,0.9626325818604676,0.8690908581624468,0.9476777976554245,0.9264670792261129
2021-06-22,0.9623797059948096,0.8669282330786865,0.9468727169660858,0.925393552013194
2021-06-23,0.9627308756961618,0.8683185896854992,0.9474356773980209,0.9261617142598939
2021-06-24,0.9630277084045424,0.8704774186292127,0.948441970206174,0.9273156990799764
2021-06-25,0.9656430852030208,0.8758554879080632,0.9492572465902974,0.9302519399004604
2021-06-28,0.9647449309971718,0.8750380900749556,0.9489199482145513,0.9295676564288929
2021-06-29,0.9639335306729763,0.8714999054626756,0.9478363618372947,0.9277565993243155
2021-06-30,0.9612907660509176,0.8648455800064523,0.9457804274141406,0.9239722578238369
2021-07-01,0.961243271174395,0.86449856843333,0.9456591924143667,0.9238003440073639
2021-07-02,0.9611910156934308,0.8636553675021249,0.945198170358268,0.9233481845179412
2021-07-06,0.962371078549705,0.8679132949027989,0.9470063688202415,0.9257635807575818
2021-07-07,0.9625534039213403,0.8691918334509565,0.9474401964952575,0.9263951446225182
2021-07-08,0.9617109497110805,0.8631054496487336,0.9449412290507008,0.923252542803505
2021-07-09,0.9619156814131091,0.8691595681581678,0.9481612161238117,0.9264121552316961
2021-07-12,0.9658617130247962,0.8803658840876177,0.9498321838786077,0.9320199269970072
2021-07-13,0.9645799191291767,0.8760664842702417,0.9466274428304728,0.9290912820766305
2021-07-14,0.9653389635550993,0.8778817028384626,0.9468203372951374,0.9300136678962331
2021-07-15,0.9637525393064993,0.8661434655530031,0.9393860053921507,0.9230940034172176
2021-07-16,0.9691067179419358,0.8757854320615701,0.9358545806978464,0.9269155769004508
2021-07-19,0.9715637422703729,0.8795550211039727,0.9353025620093256,0.9288071084612236
2021-07-20,0.9699081012895383,0.8661465289443988,0.9268632477215177,0.9209726259851516
2021-07-21,0.9674145888179718,0.862961900229378,0.9250822347736045,0.9184862412736514
2021-07-22,0.9667660913486307,0.8623642043573455,0.9256587749410027,0.918263023548993
2021-07-23,0.9667315049647365,0.8536522169202128,0.9237137013467994,0.9146991410772496
2021-07-26,0.9725148109597238,0.8779372629354497,0.9362602652668074,0.9289041130539936
2021-07-27,0.9734458566293265,0.8809212275356119,0.9344671397837745,0.9296114079829043
2021-07-28,0.9786600806190558,0.9025920029121264,0.9449001605694541,0.9420507480335455
2021-07-29,0.9761799258971385,0.9017123542877513,0.9447436242423087,0.9408786348090662
2021-07-30,0.9758041497256168,0.902976174535115,0.9440394166664204,0.9409399136423842
2021-08-02,0.974673882360868,0.8987617842139065,0.9403317327371749,0.9379224664373166
2021-08-03,0.9750697175649005,0.8956956170117687,0.9382944437918024,0.9363532594561571
2021-08-04,0.9750438478395176,0.9057587067758818,0.9444810778010927,0.9417612108054975
2021-08-05,0.9751930878640369,0.9062668054053675,0.944677339753513,0.9420457443409725
2021-08-06,0.9758206573878521,0.906670537450688,0.9436918499467054,0.9420610149284152
2021-08-09,0.9761851129685462,0.9087311324362664,0.9442371506896553,0.9430511320314893
2021-08-10,0.9760285345720648,0.9068311238676324,0.9436719875633409,0.9421772153343461
2021-08-11,0.9751792481438051,0.905482459505655,0.9441479664595358,0.9416032247029986
2021-08-12,0.9768592622125525,0.9095324079941907,0.9446627046949458,0.9436847916338964
2021-08-13,0.9760124102511377,0.9048439679444568,0.943612879622395,0.9414897526059965
2021-08-16,0.9760310763307534,0.9055464332515423,0.9442837043281783,0.941953737970158
2021-08-17,0.976751857041649,0.9036438872519938,0.9422159778118757,0.9408705740351729
2021-08-18,0.9769889154306332,0.9042594664381,0.9429408047826436,0.9413963955504588
2021-08-19,0.9771852695793858,0.9060408909820152,0.9437284410981956,0.9423182005531988
2021-08-20,0.9774023822354195,0.9046363858229014,0.9425011372599235,0.9415133017727482
2021-08-23,0.9779423577824389,0.9065381323823478,0.9436574669288968,0.9427126523645611
2021-08-24,0.978555741151767,0.9037156384205473,0.9432561698137177,0.9418425164620107
2021-08-25,0.9785526067494068,0.9039857164099676,0.9433564894528526,0.9419649375374091
2021-08-26,0.979231537527871,0.9030896459006525,0.94241883524257,0.9415800062236978
2021-08-27,0.9790395726715664,0.9017183481086353,0.9417415002788572,0.9408331403530196
2021-08-30,0.9789817440798776,0.9012646064383731,0.9415370503205437,0.9405944669462648
2021-08-31,0.97904762981894,0.9019490352240014,0.9422294902797914,0.9410753851075775
2021-09-01,0.9798910875597437,0.9084400508151188,0.945747867809925,0.9446930020615959
2021-09-02,0.9795286308223612,0.9079699001262169,0.9457180429908078,0.944405524646462
2021-09-03,0.9794155273296264,0.9077593571246323,0.9457393571861831,0.9443047472134806
2021-09-07,0.9802539444473845,0.9125625593623314,0.9480723465847632,0.9469629501314931
2021-09-08,0.98052267828204,0.9138393908168433,0.9486030107284041,0.9476550266090958
2021-09-09,0.9807509396444029,0.9131182462848849,0.9482516579191669,0.9473736146161515
2021-09-10,0.9805756571470537,0.9124699157902845,0.9481536584636796,0.947066410467006
2021-09-13,0.9810941046622357,0.9126054983577594,0.9476129695304336,0.9471041908501429
2021-09-14,0.981250025136471,0.9127085226493348,0.9478157200266915,0.9472580892708323
2021-09-15,0.981316064427145,0.9131416771460283,0.9478436420950943,0.9474337945560892
