Date,DEFENSIVE_RATIO,DEFENSIVE_CHANGE_6M
2015-08-18,98.9893908609357,0.368300127376159
2015-08-19,102.6162226223558,4.242947751908048
2015-08-20,107.04777763864072,9.84398296600935
2015-08-21,110.48611587847519,12.340396570657546
2015-08-24,117.36967394908181,20.562522102677093
2015-08-25,113.33239539568648,15.571397540822659
2015-08-26,109.34919480736491,12.463098455950544
2015-08-27,104.50462234464489,7.521236129410639
2015-08-28,108.66464018929743,12.280271700619195
2015-08-31,110.14784376306905,11.347314871052745
2015-09-01,115.78821915776167,15.701845582128641
2015-09-02,113.87767582081301,13.11961942678468
2015-09-03,112.41142469607968,13.359323375442102
2015-09-04,116.35094215719977,18.341654115016723
2015-09-08,108.710846215307,8.862586146171495
2015-09-09,107.18618890452392,8.181189964942988
2015-09-10,107.2301429538544,9.235016043635355
2015-09-11,106.1838735179943,8.543887556425418
2015-09-14,107.30693427819702,11.461137492326486
2015-09-15,105.60415593758646,10.681816070957112
2015-09-16,103.90308128710583,8.77978999947537
2015-09-17,106.1844558417518,11.10686536520808
2015-09-18,109.38506629142432,13.645204977304317
2015-09-21,107.16831157150123,10.509271487900648
2015-09-22,108.32098071186154,10.974452059538805
2015-09-23,110.30843841212841,11.702304419611352
2015-09-24,113.51353739300876,14.169333952884074
2015-09-25,113.19889937879432,15.66286004394081
2015-09-28,113.83214921809255,20.941203820803977
2015-09-29,113.46852617487393,19.94030206774208
2015-09-30,109.50563336937131,16.064662805372308
2015-10-01,108.63737589577724,16.3938089580423
2015-10-02,107.04099641184558,14.800486652417717
2015-10-05,104.95332151261918,13.46820560302858
2015-10-06,107.60468581795566,21.89191495067122
2015-10-07,103.14001969035778,21.184725316197543
2015-10-08,102.13799134510997,18.715062488949457
2015-10-09,104.24006002249688,22.301493808622524
2015-10-12,104.57262814023449,22.57318651850106
2015-10-13,106.4652117799152,24.320268465598033
2015-10-14,107.86923215573569,27.403827013044264
2015-10-15,103.93449293631569,19.514479753423757
2015-10-16,102.83716766753352,19.69133587735064
2015-10-19,103.39569115921243,21.541429120413724
2015-10-20,103.9191026629402,24.536302159575612
2015-10-21,104.5349025761391,23.74050813020618
2015-10-22,102.26012548861956,22.707619186378608
2015-10-23,100.39191680838053,20.451340905959597
2015-10-26,102.56461477729255,21.930892472086285
2015-10-27,103.60804733380967,22.418283423125402
2015-10-28,103.88674943488773,23.120898949644086
2015-10-29,103.91143509768841,24.153482347446342
2015-10-30,103.81121267054012,23.965808508950232
2015-11-02,102.28163478492989,19.221413120529107
2015-11-03,100.66083172130438,15.926932478400758
2015-11-04,98.46155668523257,14.390037309755584
2015-11-05,97.68050537713515,15.241778725991097
2015-11-06,97.14622213807306,14.304136559443052
2015-11-09,99.41704599755874,15.397300178465713
2015-11-10,99.88795340349559,13.355910178945336
2015-11-11,99.52614675922833,13.314739731494726
2015-11-12,99.62411900373748,14.761527596332499
2015-11-13,101.37937080824955,15.247331425873398
2015-11-16,100.0177669700789,16.223444785365103
2015-11-17,99.14372313673091,14.390143627683102
2015-11-18,98.54799285910937,13.740208306179298
2015-11-19,99.50345502304427,17.237533714144845
2015-11-20,97.40402225675055,16.749222161515533
2015-11-23,97.68632588582945,16.967498431023344
2015-11-24,98.31006232399942,14.45726107017326
2015-11-25,98.08357511439395,12.588722196958486
2015-11-27,99.6548090745249,15.170529275086594
2015-11-30,98.92139941794188,14.11340730528137
2015-12-01,98.79593587917833,15.172127976012888
2015-12-02,98.0942841289592,14.537461975823007
2015-12-03,99.85932407982091,16.10171125513179
2015-12-04,101.2027940762012,17.963983138014726
2015-12-07,101.40941820579594,16.82162951155901
2015-12-08,103.14696880556329,17.026461434016852
2015-12-09,104.03726520656346,19.049814568640898
2015-12-10,104.94100552503565,20.685551424542155
2015-12-11,108.53925301705831,21.263257689460886
2015-12-14,105.59019503992036,17.481420563116856
2015-12-15,103.53722088078096,15.279314898081466
2015-12-16,102.97146856556402,13.74439229276669
2015-12-17,101.95342734219935,12.062539294525862
2015-12-18,102.54265587836132,14.949370799502034
2015-12-21,102.57138684875575,17.529705601676625
2015-12-22,101.86353983415735,17.23902264971359
2015-12-23,99.56501095471128,13.631689113716021
2015-12-24,100.53271112990151,11.994504708951013
2015-12-28,101.41280710744039,10.08194932628723
2015-12-29,101.00550130060782,12.405852857475068
2015-12-30,101.87641336939232,12.869877954111843
2015-12-31,102.26314545882553,13.586637803934948
2016-01-04,107.16635201671274,14.256307837126712
2016-01-05,108.06966873040875,12.122976530719157
2016-01-06,112.07236976284128,8.403074664424025
2016-01-07,118.1748567269477,19.208296311886613
2016-01-08,118.87946937368183,24.107316724997276
2016-01-11,118.45897296453917,24.441646915147473
2016-01-12,118.04720896395065,23.824430393026446
2016-01-13,120.85734022158141,24.904437689777623
2016-01-14,117.22183827207996,23.437745247058444
2016-01-15,124.23015464042817,32.04458356069509
2016-01-19,121.10350149837059,30.852104506171045
2016-01-20,127.22141261598856,37.63060354946782
2016-01-21,126.50745699434928,36.47463563940501
2016-01-22,121.53539122157721,31.885123357860763
2016-01-25,125.8151970872915,34.07395926511488
2016-01-26,126.36542063837229,31.387376503332916
2016-01-27,128.62538140041457,35.04152845122708
2016-01-28,125.39903483510608,32.77150825477344
2016-01-29,121.92764134766247,28.669155564661835
2016-02-01,125.88497888983714,31.66528738462354
2016-02-02,129.23333747324276,34.37638606616244
2016-02-03,128.54624763759693,34.16044402773778
2016-02-04,131.31564254527515,37.924678002078764
2016-02-05,134.38107936197898,39.781590829567875
2016-02-08,138.94509321981718,45.092734974744346
2016-02-09,139.93651652926758,47.20657013336037
2016-02-10,140.05054755643775,45.61639827948244
2016-02-11,148.90602931997532,51.01762663064545
2016-02-12,144.82249717673423,48.46511697212587
2016-02-16,134.77366566140233,38.711267110042314
2016-02-17,133.53539715844795,36.59789243071633
2016-02-18,138.08663211140743,39.097241250471725
2016-02-19,137.30284710563646,34.68662448328065
2016-02-22,131.15915303965792,24.1113754010172
2016-02-23,136.5238712749457,26.0377553964705
2016-02-24,137.38295616165797,20.013282212576158
2016-02-25,138.19895603233886,24.86656063665238
2016-02-26,136.93384077884386,27.58464597147895
2016-02-29,139.364181066781,34.8595587221361
2016-03-01,133.53529375085068,24.870653561553254
2016-03-02,131.7120345777493,21.56419081468026
2016-03-03,133.86186227165604,18.073643113894363
2016-03-04,129.96452661246343,16.08685079165042
2016-03-07,132.13344499942718,19.722020303347506
2016-03-08,134.61870862783536,18.267766470635593
2016-03-09,133.0013538284603,24.29050761315331
2016-03-10,136.20159995172443,29.015411047200516
2016-03-11,129.25555050080348,22.025407546949083
2016-03-14,127.43343172147219,21.24955820347789
2016-03-15,128.31071840463756,21.003784126440536
2016-03-16,129.7039102817824,24.099754344195958
2016-03-17,127.70314112676448,23.800059839658644
2016-03-18,126.52045269983773,20.335996858085934
2016-03-21,125.521508516445,16.136442225020673
2016-03-22,126.90728104263138,19.738969471130147
2016-03-23,125.80353763937428,17.482556927512746
2016-03-24,126.38310436277551,16.074665950647102
2016-03-28,125.64030723386583,12.126769840857065
2016-03-29,126.70116073672719,13.502261357932866
2016-03-30,123.08424205966287,9.252092841570317
2016-03-31,123.90816229668637,10.439636121812441
2016-04-01,123.8571857488981,14.351552379526794
2016-04-04,124.55174168435208,15.914365788574841
2016-04-05,129.08978794135854,22.048791529512954
2016-04-06,125.93037863073673,20.977057118117543
2016-04-07,130.21235481384062,22.607668995884964
2016-04-08,128.35095623182582,25.210936541468044
2016-04-11,128.55734223808773,26.41935089297776
2016-04-12,126.82212989855644,22.582069876059563
2016-04-13,120.73653047960168,16.163902339367198
2016-04-14,119.28773703902876,12.822525259113561
2016-04-15,121.6455223832267,13.776290227491018
2016-04-18,120.68979110307932,16.755298166763623
2016-04-19,121.11000725024137,18.272839582707846
2016-04-20,121.88033214913526,18.484640989922823
2016-04-21,123.19291287176297,19.273810208822766
2016-04-22,122.0748602238937,17.53995764775459
2016-04-25,123.90588087107012,21.64575538245056
2016-04-26,123.66964462938724,23.277727821006707
2016-04-27,123.12231877529665,20.5577039980041
2016-04-28,126.62772332478045,23.019675990970782
2016-04-29,131.17059382015677,27.283844385269035
2016-05-02,130.97004097476423,27.05860587707582
2016-05-03,133.91328572775453,30.10207305721441
2016-05-04,134.78854889839823,32.50691411346834
2016-05-05,134.42573981553852,33.764908094234144
2016-05-06,136.45073989091355,37.98918320568099
2016-05-09,135.71922899235585,38.038723615220704
2016-05-10,133.01948488328296,35.8732627452099
2016-05-11,136.55234685760888,37.13530086005014
2016-05-12,135.73490205646362,35.84694865296804
2016-05-13,138.57699973725056,39.050852978022235
2016-05-16,136.02345235760592,36.39933335386844
2016-05-17,137.31164036686965,35.932269558620106
2016-05-18,136.00380306182237,35.98603609174347
2016-05-19,136.48201022159506,37.33828708486415
2016-05-20,134.57672415626465,36.028731297155275
2016-05-23,134.49204604376965,34.98859102072538
2016-05-24,129.65461247161699,32.250590214866435
2016-05-25,126.97291004845614,29.286584162626696
2016-05-26,127.00382337780198,28.69376105380256
2016-05-27,125.22925497303498,27.14567985864103
2016-05-31,122.67990361987577,23.025094545350868
2016-06-01,123.32269528954578,24.401295871603892
2016-06-02,121.97767539317026,23.18173951399193
2016-06-03,125.21423044823908,27.119946319279876
2016-06-06,123.68151142381372,23.82218734399281
2016-06-07,122.00782032342849,20.80502624722729
2016-06-08,123.45862236748819,22.049204161692245
2016-06-09,124.86350758988766,21.71653878432437
2016-06-10,128.8370335950584,24.799768388494925
2016-06-13,132.5904439159381,27.649438390902446
2016-06-14,132.36887651188422,23.82962349482591
2016-06-15,133.1482401750532,27.55804513513283
2016-06-16,132.1085654216119,28.571344540830935
2016-06-17,134.37429702316587,31.402828457601842
2016-06-20,131.25188959766737,29.298462255468024
2016-06-21,127.44300895434893,24.90035307598761
2016-06-22,126.44875638858521,23.87736953982946
2016-06-23,122.64360662614476,20.78006679198741
2016-06-24,136.9340562753878,37.36904532067652
2016-06-27,138.14077111619252,37.60805998629101
2016-06-28,133.44322514838672,32.03041804094633
2016-06-29,131.61547427660145,30.609972975993628
2016-06-30,130.49629457965736,28.619881210265035
2016-07-01,131.49894987000533,29.2358044111798
2016-07-05,135.65316571218966,28.486813695476926
2016-07-06,136.774146781869,28.704478051460256
2016-07-07,136.91109380333307,24.838724040491797
2016-07-08,134.83285695204012,16.658000225092422
2016-07-11,132.55388962308874,13.674420249406907
2016-07-12,127.76305098269023,9.30407801815106
2016-07-13,129.49144605387494,11.444237089924286
2016-07-14,126.43276814700273,5.575427925421323
2016-07-15,126.3013710235517,9.079532751471731
2016-07-18,125.47438850905547,1.2442338686273047
2016-07-19,128.0419428114289,6.938441313058306
2016-07-20,124.71684916116772,-2.5045634548208398
2016-07-21,126.72370932607495,0.21625233172566993
2016-07-22,125.10787095549298,3.5724797339157703
2016-07-25,125.25511621224933,-0.5600808750421606
2016-07-26,124.30814560586644,-2.057275032505842
2016-07-27,126.80690201680306,-1.8184793836115034
2016-07-28,127.11789619138823,1.7188613562821473
2016-07-29,128.54106054647022,6.6134191988077475
2016-08-01,129.21791595346284,3.3329370636256925
2016-08-02,130.67497844381813,1.4416409705753779
2016-08-03,129.61118234410617,1.0649347065092343
2016-08-04,129.53772743938518,-1.7779151058899743
2016-08-05,125.3121340383351,-9.068945323643874
2016-08-08,124.51118217927137,-14.433911040545809
2016-08-09,123.85400409678891,-16.082512432478666
2016-08-10,125.15522507295407,-14.895322483483682
2016-08-11,121.70502693289286,-27.201002387082454
2016-08-12,121.18592422847645,-23.63657294825778
2016-08-15,118.9135297847987,-15.860135876603636
2016-08-16,120.03708326601028,-13.498313892437665
2016-08-17,120.89694002409412,-17.189692087313304
2016-08-18,120.41206611454551,-16.89078099109095
2016-08-19,120.01454336086397,-11.144609678793955
2016-08-22,120.92843952832477,-15.595431746620918
2016-08-23,120.94189487511329,-16.44106128654468
2016-08-24,120.17762197686896,-18.021334055469893
2016-08-25,120.17007763445515,-16.763763144388705
2016-08-26,120.51863090216102,-18.845550164619965
2016-08-29,119.84897458503751,-13.686319165813174
2016-08-30,117.88350828656067,-13.828526291188638
2016-08-31,118.91792938958854,-14.9439328820675
2016-09-01,118.50840692796683,-11.4561196844966
2016-09-02,117.36118962741311,-14.772255372014072
2016-09-06,117.5550186400079,-17.06368998782746
2016-09-07,117.1834500225542,-15.817903805906113
2016-09-08,115.45693553398675,-20.74466441773768
2016-09-09,117.06698373281633,-12.188566767987155
2016-09-12,116.76649372902695,-10.666937992445241
2016-09-13,119.16695055389894,-9.143767850738612
2016-09-14,119.57444021676211,-10.1294700650203
2016-09-15,116.64670670548914,-11.056434421275341
2016-09-16,117.03677233819796,-9.48368036163977
2016-09-19,117.0318994753625,-8.489609041082502
2016-09-20,116.8966794588604,-10.010601583770978
2016-09-21,115.76071135749176,-10.042826281882526
2016-09-22,115.61662537789033,-10.766478984885183
2016-09-23,117.6520058463872,-7.988301387478629
2016-09-26,120.03513943072717,-6.666021306000019
2016-09-27,117.65473201227148,-5.429510047391389
2016-09-28,116.30364643539221,-7.604515861294161
2016-09-29,117.39084365039258,-6.466342098505521
2016-09-30,116.71340746422617,-7.838334220125915
2016-10-03,116.29375567574465,-12.796032265613889
2016-10-04,113.17914779604072,-12.751230834696003
2016-10-05,110.31228550398835,-19.90006930985227
2016-10-06,108.89501397384747,-19.45594225797835
2016-10-07,109.84541871298745,-18.711923525100275
2016-10-10,108.67780226258851,-18.144327635967926
2016-10-11,111.43722899168411,-9.299301487917575
2016-10-12,111.76183140637661,-7.52590563265214
2016-10-13,113.83803764295155,-7.807484740275157
2016-10-14,112.11849070429416,-8.571300398785155
2016-10-17,113.44516722461597,-7.664840025625395
2016-10-18,112.30749525587049,-9.572836893264764
2016-10-19,112.83179131829553,-10.361121553467441
2016-10-20,112.63567644548347,-9.439183778410225
2016-10-21,112.77920940702269,-11.126671464047433
2016-10-24,111.70047487546894,-11.969169753918294
2016-10-25,112.95856112597265,-10.163757649323998
2016-10-26,113.46173362573464,-13.16598969904581
2016-10-27,114.67509297093746,-16.49550084921931
2016-10-28,116.49717356935936,-14.47286740540487
2016-10-31,116.81042161049308,-17.102864117261447
2016-11-01,116.80664407156065,-17.981904826837578
2016-11-02,119.21511020164472,-15.2106296138938
2016-11-03,120.04819097662491,-16.402548914288644
2016-11-04,121.19591201675199,-14.523316975603862
2016-11-07,115.44555770874992,-17.57392717453304
2016-11-08,114.13870123324861,-22.41364562436027
2016-11-09,116.82671758671299,-18.908184469750637
2016-11-10,116.19412623401955,-22.38287350323101
2016-11-11,114.91758544857618,-21.105866909029743
2016-11-14,114.64704551144098,-22.664594855428675
2016-11-15,114.04966922922108,-21.954133832601286
2016-11-16,115.07344648180506,-21.408563739789997
2016-11-17,114.03660785805133,-20.54011629821332
2016-11-18,113.12969094849872,-21.362355095270928
2016-11-21,112.61213764406727,-17.04247482754971
2016-11-22,110.61959583740901,-16.353314211047135
2016-11-23,108.84029312618144,-18.163530251620543
2016-11-25,107.20393057027262,-18.025324402762365
2016-11-28,107.92942733419805,-14.75047628567772
2016-11-29,106.76718826843445,-16.555507021111325
2016-11-30,104.97018492071174,-17.007490472458514
2016-12-01,104.77292637278983,-20.441304075449253
2016-12-02,106.12705638164898,-17.554455042164733
2016-12-05,105.70084909648105,-16.30697122694744
2016-12-06,105.59660705040021,-17.86201531708798
2016-12-07,104.76660181421273,-20.096905775674927
2016-12-08,104.52302191766178,-24.314011677396607
2016-12-09,104.03417064546704,-28.556273270471053
2016-12-12,106.88312318250787,-25.48575332937635
2016-12-13,105.37493085562686,-27.773309319426332
2016-12-14,106.15261450056997,-25.955950921041932
2016-12-15,105.63304465520255,-28.741252367963313
2016-12-16,107.46994176620332,-23.781947831464052
2016-12-19,108.43469594493939,-19.008313009409534
2016-12-20,108.03302237862917,-18.41573400995604
2016-12-21,108.46259343298858,-14.181013193156176
2016-12-22,109.34793478595437,-27.586121489433438
2016-12-23,109.98410950153269,-28.15666161465984
2016-12-27,110.36617594637066,-23.077049202016056
2016-12-28,109.67269725901613,-21.942777017585314
2016-12-29,109.67694584732057,-20.819348732336792
2016-12-30,109.31477682721193,-22.184173042793404
2017-01-03,108.79335685516513,-26.859808857024532
2017-01-04,108.07059199090918,-28.703554790959828
2017-01-05,108.19341749391268,-28.717676309420398
2017-01-06,108.20686072494816,-26.62599622709196
2017-01-09,108.94533444337891,-23.608555179709825
2017-01-10,107.99168994412129,-19.77136103856894
2017-01-11,107.55475038430384,-21.936695669571094
2017-01-12,108.06155801073601,-18.371210136266725
2017-01-13,108.10914959441611,-18.192221429135586
2017-01-17,110.17372087303426,-15.300667636021217
2017-01-18,108.7041909154662,-19.337751895962697
2017-01-19,109.05673913213427,-15.660110029033447
2017-01-20,109.74455331672146,-16.97915600935349
2017-01-23,109.90530322086232,-15.202567734630662
2017-01-24,108.96355363506399,-16.291562577185346
2017-01-25,107.59543481119896,-16.712710794667487
2017-01-26,106.39527942334843,-20.411622593454638
2017-01-27,106.69821335206997,-20.419682839318256
2017-01-30,107.55845131831245,-20.98260922815777
2017-01-31,109.01985048202272,-20.198065471440117
2017-02-01,108.7489233318401,-21.92605511197803
2017-02-02,109.32324711214592,-20.287935231960248
2017-02-03,109.74652485490066,-19.791202584484523
2017-02-06,110.74649271315529,-14.565641325179811
2017-02-07,110.58077179902143,-13.930410380249938
2017-02-08,109.65762270400279,-14.196381392786122
2017-02-09,107.38348428754325,-17.771740785410813
2017-02-10,107.10082425429496,-14.6042026785979
2017-02-13,105.70482087418966,-15.481103354286788
2017-02-14,105.85011870397682,-13.06341108082188
2017-02-15,104.73233205658259,-15.304751209427693
2017-02-16,105.51154260589308,-15.385397418201038
2017-02-17,105.9196821974192,-14.492383917126304
2017-02-21,104.99985032010824,-15.01469304075573
2017-02-22,104.5768215845839,-16.351617943740877
2017-02-23,105.67989433186231,-15.262000543250977
2017-02-24,107.51416056181971,-12.663461415049255
2017-02-27,107.66369485587073,-12.506382778584424
2017-02-28,108.04520219573305,-12.473428706427967
2017-03-01,106.7731005003929,-13.07587408464461
2017-03-02,107.76303244030704,-10.120475846253626
2017-03-03,107.41446241786186,-11.50346697172668
2017-03-06,106.77693953214187,-11.731467395824964
2017-03-07,105.58219108302207,-11.778998544391044
2017-03-08,105.06401288595232,-12.491005754055578
2017-03-09,105.75267577578154,-11.430774246772657
2017-03-10,105.47694675161567,-9.97998878237108
2017-03-13,103.81335232089054,-13.253631411925781
2017-03-14,103.57727045864648,-13.189223270380467
2017-03-15,103.74246385075764,-15.424486703141298
2017-03-16,102.71444686599747,-16.85999335076464
2017-03-17,103.46921933848145,-13.177487367007686
2017-03-20,102.72187880869497,-14.314893529502996
2017-03-21,104.75980766058245,-12.27209181478004
2017-03-22,104.69535944645796,-12.201320012402448
2017-03-23,104.68761707602539,-11.073094281466368
2017-03-24,104.82850908435255,-10.788116293537783
2017-03-27,105.93221109775132,-11.719794748635877
2017-03-28,105.04077604685543,-14.994363383871743
2017-03-29,105.67379643158009,-11.980935580691394
2017-03-30,105.69634140882155,-10.607305026570657
2017-03-31,106.77247121014845,-10.61837244024413
2017-04-03,106.70145758612009,-10.01194987810608
2017-04-04,106.66736631577113,-9.626389359973516
2017-04-05,106.44801301085242,-6.731134785188303
2017-04-06,106.54947557819932,-3.7628099257890284
2017-04-07,106.7446526731537,-2.150361300693774
2017-04-10,107.38220955650071,-2.463209156486741
2017-04-11,109.47744693215475,0.7996446695662343
2017-04-12,110.11226918579757,-1.324959805886536
2017-04-13,110.92484811831636,-0.836983288060253
2017-04-17,110.0239776679726,-3.814059974978946
2017-04-18,112.47620216727464,0.3577114629804754
2017-04-19,112.1306079558797,-1.314559268736275
2017-04-20,110.86736321383019,-1.4401320420403039
2017-04-21,111.53703290507009,-1.2947584132254377
2017-04-24,110.17064105497134,-2.465035390512128
2017-04-25,107.61724924581797,-5.161960161204718
2017-04-26,108.08940337027097,-3.6110715051979696
2017-04-27,108.13391858324619,-4.824642542726465
2017-04-28,108.50340667124361,-4.958326954491028
2017-05-01,107.32014953289699,-7.354943438040465
2017-05-02,107.66481558392115,-8.832357985438207
2017-05-03,106.66116581390813,-10.149255796584953
2017-05-04,107.09569758787256,-9.71094648368809
2017-05-05,107.24062306245582,-11.974487139188895
2017-05-08,107.34338739728662,-12.70480357933829
2017-05-09,104.88895087727677,-16.30696113947522
2017-05-10,103.84952765913724,-11.59603004961268
2017-05-11,104.34214230383458,-9.796558929414033
2017-05-12,103.5393670451668,-13.28735054154619
2017-05-15,102.47607306431306,-13.718053169706494
2017-05-16,103.15683324587923,-11.760752202696949
2017-05-17,106.54453439770055,-8.102511113740434
2017-05-18,105.34805097505964,-8.701618254161446
2017-05-19,104.79748956900283,-10.27595691280223
2017-05-22,104.73176452767272,-9.304843330378603
2017-05-23,104.19939077124354,-8.930300177255177
2017-05-24,104.58403262751825,-8.02810501654902
2017-05-25,102.78281742069728,-7.836778416711724
2017-05-26,103.72045921623119,-5.119833909950245
2017-05-30,103.06881962741569,-4.135110942856926
2017-05-31,104.02201665749568,-3.9074106767023693
2017-06-01,103.18285568382038,-3.5843325846140743
2017-06-02,103.89225464129478,-1.077930279416961
2017-06-05,104.58842827299908,-0.18449809979074416
2017-06-06,105.08738391418801,-1.0396724674609743
2017-06-07,104.86867362595022,-0.832175470530828
2017-06-08,103.72165361144428,-1.8749534389559273
2017-06-09,103.69468160273829,-1.071920211474449
2017-06-12,104.47449072497999,-0.048531192681792845
2017-06-13,103.97900071705774,-0.05516992840929902
2017-06-14,103.87555181978789,-3.007571362719986
2017-06-15,104.6476587971235,-0.7272720585033596
2017-06-16,104.37430734224995,-1.7783071583200183
2017-06-19,102.13337078407008,-3.4996738711324724
2017-06-20,103.06281374641813,-4.4071280197851905
2017-06-21,103.46400777589582,-4.970688169043569
2017-06-22,103.13402929871027,-4.898993079918895
2017-06-23,103.49818083227025,-4.964412600718333
2017-06-26,101.39809239818456,-7.949842387769806
2017-06-27,102.80579581070484,-7.178313690827849
2017-06-28,102.36964189953497,-7.996534046835691
2017-06-29,102.92446178841902,-6.748235470597109
2017-06-30,102.4308184242393,-7.246127423081262
2017-07-03,99.72609253204072,-9.588684295171205
2017-07-05,100.49624755212542,-8.297109303039704
2017-07-06,101.62295288834375,-6.447639102565432
2017-07-07,100.63559760321846,-7.557819890694219
2017-07-10,100.62308988696545,-7.583770837982712
2017-07-11,98.8787092933015,-10.066625150077414
2017-07-12,97.17963799344751,-10.812051950673776
2017-07-13,96.76862209230568,-10.786128291998168
2017-07-14,96.07176614568068,-11.989791865055324
2017-07-17,96.89282801720476,-11.216321577211346
2017-07-18,97.71074067287466,-12.462980200159592
2017-07-19,96.50451251308606,-12.199678402380144
2017-07-20,96.84194191439617,-12.214797217738095
2017-07-21,97.77030763548542,-11.974245681236042
2017-07-24,97.46355426157281,-12.441748959289512
2017-07-25,97.35263629737554,-11.610917337688448
2017-07-26,97.16914742398994,-10.426287387209015
2017-07-27,97.43994255632383,-8.955336867024599
2017-07-28,98.05632896302204,-8.64188438904793
2017-07-31,97.8283082942983,-9.730143024014154
2017-08-01,96.634216312893,-12.385634169129716
2017-08-02,96.68112470641704,-12.067798625423066
2017-08-03,96.99187829022728,-12.331368821918645
2017-08-04,96.25828189268637,-13.488242962214287
2017-08-07,95.78789427307352,-14.958598440081772
2017-08-08,95.38080667680462,-15.19996512221681
2017-08-09,97.29848870966195,-12.359133994340837
2017-08-10,100.9088375806809,-6.474646706862359
2017-08-11,101.21797523990787,-5.882849014387091
2017-08-14,99.61923486133615,-6.085586012853511
2017-08-15,99.08608482380185,-6.7640338801749635
2017-08-16,98.31968900372352,-6.412643052859067
2017-08-17,100.70576645367694,-4.80577615221614
2017-08-18,100.33411893893194,-5.585563258487269
2017-08-21,99.59723344353625,-5.402616876571983
2017-08-22,97.65673496138987,-6.920086623194024
2017-08-23,97.52684695289163,-8.153047378970683
2017-08-24,96.8671925595046,-10.646968002315106
2017-08-25,95.68425945373758,-11.979435402133149
2017-08-28,97.16048123855253,-10.88472095718052
2017-08-29,96.86244512496886,-9.910655375424042
2017-08-30,96.81573631358445,-10.947296126722591
2017-08-31,98.01882343418119,-9.39563898368067
2017-09-01,98.16141765322112,-8.615521878920745
2017-09-05,100.63861546127373,-4.943575621748337
2017-09-06,99.71418618252225,-5.349826703430068
2017-09-07,100.43134012150874,-5.321335654272801
2017-09-08,100.71823982993004,-4.758706921685629
2017-09-11,97.66685141479509,-6.146500906095454
2017-09-12,98.26213559214752,-5.3151348664989655
2017-09-13,98.21041370031435,-5.532050150443297
2017-09-14,98.79733550293302,-3.91711136306445
2017-09-15,97.57236381344538,-5.896855525036074
2017-09-18,95.62771113526976,-7.094167673425204
2017-09-19,95.69953898678078,-9.060268673801673
2017-09-20,94.76268242457495,-9.93267702188301
2017-09-21,93.81260208732188,-10.875014988703512
2017-09-22,95.2766531883812,-9.551855895971343
2017-09-25,98.91431472267351,-7.017896375077811
2017-09-26,97.02757700046612,-8.013199046389303
2017-09-27,95.76327732249729,-9.910519109082799
2017-09-28,96.75935894055918,-8.936982468262372
2017-09-29,95.14585125621645,-11.626619953932007
2017-10-02,94.21241437563688,-12.489043210483203
2017-10-03,91.46438094763417,-15.202985368136964
2017-10-04,91.50069753576358,-14.947315475088843
2017-10-05,89.57708731489336,-16.97238826330596
2017-10-06,91.08106566223084,-15.663587010922853
2017-10-09,92.20809206600539,-15.17411749049532
2017-10-10,91.64642024281487,-17.83102668933988
2017-10-11,92.29934181706174,-17.812927368735828
2017-10-12,92.33422574865688,-18.590622369659485
2017-10-13,92.30852798213775,-17.715449685834855
2017-10-16,91.53622947110705,-20.939972696167587
2017-10-17,91.46410632370487,-20.66650163217483
2017-10-18,90.23722407393502,-20.630139139895164
2017-10-19,92.58425775424405,-18.952775150826042
2017-10-20,90.83779991772086,-19.332841137250483
2017-10-23,92.03693483888675,-15.580314406931222
2017-10-24,91.64161051282514,-16.447792857445833
2017-10-25,91.51629282619045,-16.617625757055734
2017-10-26,90.8067045731724,-17.696702098071214
2017-10-27,89.6275619445727,-17.692587588324287
2017-10-30,91.21068749724185,-16.454128086679304
2017-10-31,90.54777123734794,-16.113394576560182
2017-11-01,90.28820794549452,-16.807489642378044
2017-11-02,89.91994836837037,-17.320674694085454
2017-11-03,89.82573087365779,-17.51765652362883
2017-11-06,90.26125617505416,-14.627694702222612
2017-11-07,89.41503265466739,-14.434495004469852
2017-11-08,89.59061843454586,-14.751523869288718
2017-11-09,89.86289777693688,-13.676469268229923
2017-11-10,88.59748350514114,-13.878589559171914
2017-11-13,89.03145125103735,-14.125381994841874
2017-11-14,90.25275262744971,-16.291781770250836
2017-11-15,91.26201925618435,-14.08603171887529
2017-11-16,89.57437527764736,-15.223114291355472
2017-11-17,91.08058044860702,-13.6511840790657
2017-11-20,89.01247975807853,-15.186911013165016
2017-11-21,86.82998625294066,-17.754046374577598
2017-11-22,87.46710885443586,-15.31570856626142
2017-11-24,87.93754880198777,-15.782910414243418
2017-11-27,89.74568451850573,-13.323135108909966
2017-11-28,88.9952467167398,-15.026769940755884
2017-11-29,90.20109018717044,-12.981765496649942
2017-11-30,90.39808559435657,-13.494169046938211
2017-12-01,91.47711706514663,-13.111311207852452
2017-12-04,91.08912929525593,-13.99825461893208
2017-12-05,90.3835177664223,-14.485155859527922
2017-12-06,92.24655676440331,-11.475096847040973
2017-12-07,91.17495394096223,-12.51972766177606
2017-12-08,89.66582536663125,-14.808665358348733
2017-12-11,88.55177624341994,-15.427224473637807
2017-12-12,89.59313822375873,-14.282413596029158
2017-12-13,88.44018537302873,-16.207473424094772
2017-12-14,89.08696978068345,-15.287337561566503
2017-12-15,89.7815719651593,-12.35179881891078
2017-12-18,89.7447318554819,-13.318081890936227
