Date,STRESS_INDEX,Z_VOL_RATIO,Z_VOL_FXI_30D
2020-05-29,-0.385123121441626,-1.0393388572099718,0.2690926143267197
2020-06-01,-0.3487045183903693,-0.9720537107689504,0.2746446739882118
2020-06-02,-0.3086278610407447,-0.913369663081487,0.2961139409999976
2020-06-03,-0.3080122330451836,-0.8175610990449518,0.20153663295458457
2020-06-04,-0.3012983684236085,-0.7838575822281696,0.18126084538095258
2020-06-05,-0.2987317512081237,-0.8260234032540253,0.228559900837778
2020-06-08,-0.2945196204076745,-0.8197234596972347,0.2306842188818857
2020-06-09,-0.3276740439791161,-0.848595690398228,0.1932476024399958
2020-06-10,-0.31792652644112346,-0.842592849433054,0.2067397965508071
2020-06-11,-0.3209397174743279,-1.0652166335323972,0.42333719858374136
2020-06-12,-0.38176288051456686,-1.106601683495761,0.3430759224666274
2020-06-15,-0.47385196074546515,-1.1260137536841683,0.17830983219323807
2020-06-16,-0.48740731319044467,-1.1503765923635383,0.17556196598264895
2020-06-17,-0.4944470540214236,-1.156257236529254,0.16736312848640686
2020-06-18,-0.49039995122578195,-1.1483612470210254,0.1675613445694615
2020-06-19,-0.4899604015805231,-1.1475436832190862,0.16762288005803996
2020-06-22,-0.5266983587924559,-1.162806965990157,0.1094102484052452
2020-06-23,-0.5289597409213341,-1.1644164212164319,0.10649693937376359
2020-06-24,-0.5370020438201326,-1.1856756552122727,0.11167156757200736
2020-06-25,-0.5218315600170089,-1.1551919126756516,0.11152879264163368
2020-06-26,-0.5374331092494725,-1.1996268926886329,0.12476067418968775
2020-06-29,-0.5705501464747611,-1.2301207102735991,0.08902041732407687
2020-06-30,-0.7047185269863591,-1.2874936265879693,-0.12194342738474893
2020-07-01,-0.7015554087158771,-1.2785830558573623,-0.12452776157439185
2020-07-02,-0.5979758568800226,-1.1934556842659898,-0.0024960294940555255
2020-07-06,0.12419800652608065,-0.6857332638639335,0.9341292769160948
2020-07-07,0.12241274250839496,-0.6998679689923727,0.9446934540091626
2020-07-08,0.1617376421421165,-0.6663790581997373,0.9898543424839703
2020-07-09,0.17171419991603576,-0.6499946260839677,0.9934230259160393
2020-07-10,0.20300491725987546,-0.6327784529339231,1.038788287453674
2020-07-13,0.19879890055648808,-0.643676856403582,1.0412746575165581
2020-07-14,0.1858747000504981,-0.6626101724285853,1.0343595725295816
2020-07-15,0.1736909821412584,-0.6721582669426246,1.0195402312251414
2020-07-16,0.21435360071976112,-0.6342092038706978,1.06291640531022
2020-07-17,0.192959994023774,-0.6482923944027937,1.0342123824503417
2020-07-20,0.20417184392981375,-0.5938513814961927,1.0021950693558201
2020-07-21,0.20980021317286712,-0.5782849110378165,0.9978853373835508
2020-07-22,0.2305973210561758,-0.5594492744615187,1.0206439165738703
2020-07-23,0.2197492783548463,-0.5782477681301447,1.0177463248398373
2020-07-24,0.43971167035353065,0.056064796243635084,0.8233585444634262
2020-07-27,0.44298138738899756,0.0731298675674137,0.8128329072105814
2020-07-28,0.43998878273220265,0.06740156164310357,0.8125760038213017
2020-07-29,0.4931245073860821,0.1577494430453472,0.828499571726817
2020-07-30,0.5094674490436368,0.1739929353238388,0.8449419627634348
2020-07-31,0.5140568465609991,0.16960623824797022,0.858507454874028
2020-08-03,0.5329436167526729,0.1943578356675505,0.8715293978377952
2020-08-04,0.577583859277715,0.23843570816348933,0.9167320103919409
2020-08-05,0.5734019476785978,0.23217963618357473,0.9146242591736208
2020-08-06,0.7590731516051203,0.6199375850371738,0.898208718173067
2020-08-07,0.8258319311266069,0.7030883791081082,0.9485754831451055
2020-08-10,1.1338084253606318,1.3291635665014276,0.9384532842198361
2020-08-11,1.1270894121735002,1.318075827311652,0.9361029970353484
2020-08-12,1.1168402235794632,1.2948506473159338,0.9388297998429925
2020-08-13,1.1068229617997927,1.2815030028171779,0.9321429207824073
2020-08-14,0.9979834543447621,1.1660608685343639,0.8299060401551605
2020-08-17,-0.23603056569504974,-0.09267916595222135,-0.3793819654378781
2020-08-18,-0.3299434973039818,-0.13774926199328227,-0.5221377326146813
2020-08-19,-0.5676246085595923,-0.4088477626064292,-0.7264014545127554
2020-08-20,-0.5421789839202308,-0.3585556767705748,-0.7258022910698868
2020-08-21,-0.5451855966485906,-0.3403423002626095,-0.7500288930345717
2020-08-24,-0.5196408773682104,-0.28515271952256616,-0.7541290352138547
2020-08-25,-0.4843477568090594,-0.20119812274251514,-0.7674973908756036
2020-08-26,-0.4989636794416255,-0.223413751469577,-0.774513607413674
2020-08-27,-0.6446472325316208,-0.3801416455941972,-0.9091528194690445
2020-08-28,-0.6393711774372455,-0.3792397066645096,-0.8995026482099813
2020-08-31,-0.5153248906635857,-0.23777386149734223,-0.7928759198298291
2020-09-01,-0.5033472570882468,-0.24302180311894556,-0.7636727110575481
2020-09-02,-0.6151945700203082,-0.42007438615464987,-0.8103147538859665
2020-09-03,-0.8181679044506169,-0.9144748806378804,-0.7218609282633536
2020-09-04,-0.8407495104981466,-0.9419975469890032,-0.73950147400729
2020-09-08,-0.85476657702328,-1.0682661257094428,-0.6412670283371172
2020-09-09,-0.8942864436709925,-1.1346987191419409,-0.6538741682000441
2020-09-10,-0.8788697911492075,-1.1460133490152449,-0.6117262332831701
2020-09-11,-0.8820594037987877,-1.14666083238012,-0.6174579752174554
2020-09-14,-0.905765631297347,-1.1771529098595646,-0.6343783527351293
2020-09-15,-0.9151996053404089,-1.1835357864200038,-0.646863424260814
2020-09-16,-1.006043734338634,-1.2638335146420072,-0.7482539540352605
2020-09-17,-0.9968067042885209,-1.261303223414709,-0.7323101851623328
2020-09-18,-1.0033481221012832,-1.2752448517566435,-0.7314513924459229
2020-09-21,-1.0708642921089615,-1.342528576657505,-0.799200007560418
2020-09-22,-1.0752491106561222,-1.3543932607181735,-0.7961049605940709
2020-09-23,-1.0823145271633066,-1.3941937682052945,-0.7704352861213187
2020-09-24,-1.090261492837449,-1.3855368927542695,-0.7949860929206285
2020-09-25,-1.0939640776541597,-1.4093092188282201,-0.7786189364800992
2020-09-28,-1.0652780349079043,-1.4054833537211155,-0.7250727160946929
2020-09-29,-1.1422648614582291,-1.4680761362289534,-0.8164535866875048
2020-09-30,-1.061233329224684,-1.4069605714098772,-0.7155060870394908
2020-10-01,-1.046535893264175,-1.3967892484670326,-0.6962825380613178
2020-10-02,-1.0376150959825865,-1.3949381205984785,-0.6802920713666947
2020-10-05,-1.0669661703943063,-1.4367206984662049,-0.6972116423224076
2020-10-06,-1.0868070662295715,-1.4575232091656316,-0.7160909232935114
2020-10-07,-1.0802156747189753,-1.4693148632740483,-0.6911164861639022
2020-10-08,-1.072734552954341,-1.4623866302441626,-0.6830824756645193
2020-10-09,-1.0739692408757984,-1.467455249338271,-0.6804832324133255
2020-10-12,-0.9712176926668588,-1.401539949644187,-0.5408954356895306
2020-10-13,-1.0576433464623927,-1.468181323551358,-0.6471053693734272
2020-10-14,-1.057681404673425,-1.4656949812500093,-0.6496678280968408
2020-10-15,-1.0417600203776887,-1.4415163856562723,-0.642003655099105
2020-10-16,-1.0130330879807106,-1.3441178476241762,-0.6819483283372451
2020-10-19,-1.0247458110370122,-1.3655838555824593,-0.6839077664915651
2020-10-20,-1.0596894979966662,-1.3362023562273284,-0.7831766397660043
2020-10-21,-1.0273221942613275,-1.2781844399864493,-0.7764599485362059
2020-10-22,-1.0912308486295346,-1.3051355011813046,-0.8773261960777646
2020-10-23,-1.1041176785993168,-1.3169488767687734,-0.8912864804298599
2020-10-26,-1.1002946306913972,-1.3337886072175429,-0.8668006541652514
2020-10-27,-1.111393432798925,-1.3424926227801504,-0.8802942428176996
2020-10-28,-1.0997818987416403,-1.4193548756073062,-0.7802089218759747
2020-10-29,-1.0825668116520326,-1.4089397665695813,-0.7561938567344839
2020-10-30,-1.05742963083649,-1.3870522942801018,-0.7278069673928783
2020-11-02,-1.0172411687720493,-1.3545653770998352,-0.6799169604442634
2020-11-03,-1.0465918517388384,-1.3919115540876499,-0.7012721493900267
2020-11-04,-0.8215054369128241,-1.1989259416210751,-0.444084932204573
2020-11-05,-0.8663013489828598,-1.2570061807087145,-0.4755965172570052
2020-11-06,-0.8888492971238643,-1.261617000111958,-0.5160815941357706
2020-11-09,-0.8950105775540556,-1.2589442640765751,-0.5310768910315361
2020-11-10,-0.7801971251408648,-1.1626900145931622,-0.39770423568856733
2020-11-11,-0.8133923623736263,-1.189401757051464,-0.4373829676957889
2020-11-12,-0.7994729459924769,-1.1874133967092642,-0.4115324952756895
2020-11-13,-0.8330163923054189,-1.2148635044009506,-0.4511692802098873
2020-11-16,-0.8240972874645454,-1.197014696479667,-0.45117987844942375
2020-11-17,-0.7920339660590145,-1.152837062822882,-0.43123086929514726
2020-11-18,-0.787401767658803,-1.1457852655000067,-0.42901826981759916
2020-11-19,-0.7821146341590034,-1.137279912320084,-0.42694935599792266
2020-11-20,-0.7802690883382758,-1.1360480934380186,-0.42449008323853293
2020-11-23,-0.8523171060200514,-1.1772511800958065,-0.5273830319442961
2020-11-24,-0.865857570822329,-1.2038125383673999,-0.527902603277258
2020-11-25,-0.8889505599145195,-1.21866179126733,-0.5592393285617089
2020-11-27,-0.7940334543874313,-1.1394220187724082,-0.4486448900024545
2020-11-30,-0.6176494210184793,-0.9961971938271796,-0.23910164820977892
2020-12-01,-0.591463428621318,-0.9527892770035066,-0.23013758023912936
2020-12-02,-0.5790598690896464,-0.9420733821605073,-0.21604635601878547
2020-12-03,-0.5842539177595454,-0.945267897116413,-0.2232399384026777
2020-12-04,-0.5918293638208123,-0.9547286852637258,-0.22893004237789893
2020-12-07,-0.5753878924275915,-0.9428723211756662,-0.20790346367951684
2020-12-08,-0.545995568819356,-0.8676398517941444,-0.22435128584456762
2020-12-09,-0.5290494948746594,-0.8650458623945239,-0.19305312735479477
2020-12-10,-0.3872028714070509,-0.522305730254117,-0.2521000125599849
2020-12-11,-0.3943844757983134,-0.5257138568646107,-0.26305509473201616
2020-12-14,-0.38928878231677727,-0.4935903746983217,-0.28498718993523287
2020-12-15,-0.4574192560033522,-0.5684124728862839,-0.34642603912042047
2020-12-16,-0.41677890725783684,-0.4868459103849235,-0.34671190413075026
2020-12-17,-0.6621866284535087,-0.6524098977940126,-0.671963359113005
2020-12-18,-0.6546159352946761,-0.5801680581825959,-0.7290638124067563
2020-12-21,-0.6505774721565074,-0.5826155685112799,-0.7185393758017349
2020-12-22,-0.6501758969938101,-0.5518184842439914,-0.7485333097436286
2020-12-23,-0.7464599524011408,-0.6545439359491525,-0.8383759688531293
2020-12-24,-0.7060021897775381,-0.6019123166853227,-0.8100920628697534
2020-12-28,-0.700714647137651,-0.5731295764371265,-0.8282997178381755
2020-12-29,-0.6211065569941342,-0.440471818890734,-0.8017412950975344
2020-12-30,-0.49524039902082334,-0.24920991707274232,-0.7412708809689044
2020-12-31,-0.48800488689153015,-0.22941350408411454,-0.7465962696989458
2021-01-04,-0.5124542935754399,-0.2757367206353456,-0.7491718665155344
2021-01-05,-0.3434223246827441,-0.09018856270168328,-0.5966560866638049
2021-01-06,-0.29037138560648507,-0.0061014494941334305,-0.5746413217188368
2021-01-07,-0.3580206709102939,-0.14607193097133675,-0.569969410849251
2021-01-08,-0.17688911145283437,0.1431519117003926,-0.49693013460606134
2021-01-11,-0.17432067182664862,0.1173561835504067,-0.46599752720370397
2021-01-12,-0.3320258291337467,-0.06496893752806128,-0.599082720739432
2021-01-13,-0.6204730806239718,-0.3846844287344476,-0.856261732513496
2021-01-14,-0.6096238251950461,-0.34691380673100164,-0.8723338436590906
2021-01-15,-0.6616362065427265,-0.4348456435877785,-0.8884267694976745
2021-01-19,-0.2580113202938646,0.014196941685946438,-0.5302195822736756
2021-01-20,-0.14777148059254328,0.09503044206908347,-0.39057340325417
2021-01-21,-0.16185149060852824,0.08425143769864933,-0.40795441891570583
2021-01-22,-0.16645361176801288,0.06962516609030445,-0.4025323896263302
2021-01-25,-0.10338826198433468,0.18778982607240957,-0.39456635004107893
2021-01-26,-0.06920949687656758,0.22400794783132355,-0.3624269415844587
2021-01-27,-0.06910376234090836,-0.02807303431849481,-0.1101344903633219
2021-01-28,-0.08027441878916296,-0.04739614177434046,-0.11315269580398545
2021-01-29,-0.049595763346936085,-0.09497805595861479,-0.004213470735257385
2021-02-01,-0.03140415042314291,-0.14493916109241728,0.08213086024613146
2021-02-02,-0.05277987377203554,-0.2025141371938722,0.09695438964980113
2021-02-03,-0.0513715724903692,-0.19518030037056083,0.09243715538982243
2021-02-04,-0.07750747390643485,-0.23728079339140956,0.08226584557853986
2021-02-05,-0.0830048657493701,-0.2409521705425253,0.0749424390437851
2021-02-08,-0.08256462812692703,-0.24646481637036974,0.08133556011651569
2021-02-09,-0.1384360117659757,-0.3006842053105962,0.02381218177864481
2021-02-10,-0.12887524369000772,-0.282369288480754,0.024618801100738535
2021-02-11,-0.11342368540556333,-0.26466773875965005,0.03782036794852339
2021-02-12,-0.12785911795516663,-0.28072948076460635,0.02501124485427307
2021-02-16,-0.12426021745251425,-0.27631986108052176,0.027799426175493244
2021-02-17,-0.06208543123387596,-0.15975731931942308,0.035586456851671174
2021-02-18,-0.03834141861968102,-0.13979323664422622,0.06311039940486418
2021-02-19,-0.07293673594977426,-0.171909473783797,0.026036001884248497
2021-02-22,0.19022011114337442,0.11889850439105841,0.2615417178956904
2021-02-23,0.15295250600267685,0.08900011163227319,0.21690490037308052
2021-02-24,0.18500975664142294,0.10799243238041017,0.2620270809024357
2021-02-25,0.058114343006467103,-0.16771736546443358,0.2839460514773678
2021-02-26,0.09403899596806203,-0.13910195230607592,0.3271799442422
2021-03-01,0.07336752452005327,-0.26500775504721613,0.41174280408732267
2021-03-02,0.11954502293164254,-0.22547119950205685,0.46456124536534193
2021-03-03,-0.11530390948700944,-0.45745131965037156,0.22684350067635267
2021-03-04,-0.14585182207842043,-0.47718675241047936,0.1854831082536385
2021-03-05,-0.17408106116857047,-0.5539894325843235,0.2058273102471826
2021-03-08,-0.04721884806824067,-0.44663612161802224,0.3521984254815409
2021-03-09,-0.07875863585164353,-0.500469055697604,0.34295178399431697
2021-03-10,-0.08595712895334043,-0.5106917750852454,0.3387775171785646
2021-03-11,0.014387010318383436,-0.335766245012819,0.36454026564958586
2021-03-12,0.107137333216816,-0.24515021332798634,0.45942487976161833
2021-03-15,0.1315897316932071,-0.13324907207710318,0.39642853546351736
2021-03-16,0.08405578658511698,-0.13406332990838338,0.30217490307861733
2021-03-17,0.08506882260257173,-0.09804954835361684,0.2681871935587603
2021-03-18,0.037319563589242516,-0.19735188214626403,0.27199100932474907
2021-03-19,0.05890082419088363,-0.15394227357335943,0.2717439219551267
2021-03-22,0.0374775884947621,-0.18361717400582395,0.25857235099534814
2021-03-23,0.08406085104959433,-0.14425195850503061,0.3123736606042193
2021-03-24,0.17894062178178444,-0.061259511209407765,0.41914075477297663
2021-03-25,0.1586153402565505,-0.08706035103720174,0.4042910315503027
2021-03-26,0.1898777677848363,-0.11030248615610529,0.4900580217257779
2021-03-29,0.1919443850897233,-0.10463943014188791,0.48852820032133454
2021-03-30,0.1961286881761367,-0.1024078550833484,0.49466523143562185
2021-03-31,0.14710323948872417,-0.14968543698393783,0.44389191596138616
2021-04-01,0.15181860173665146,-0.16046211475742947,0.4640993182307324
2021-04-05,0.11572429090986514,-0.22360229946094984,0.4550508812806801
2021-04-06,-0.0018745478903670343,-0.3139211154358893,0.31017201965515523
2021-04-07,0.04059312303143686,-0.27579212845867307,0.3569783745215468
2021-04-08,0.04190160743673249,-0.26017572213038775,0.34397893700385274
2021-04-09,0.16619908905601133,-0.002692490668767933,0.3350906687807906
2021-04-12,0.1500693536219612,-0.004181292544153729,0.3043199997880761
2021-04-13,0.16965885480444476,0.1479525070222546,0.19136520258663495
2021-04-14,0.15337096279242912,0.15280963667051725,0.153932288914341
2021-04-15,0.20632497201153838,0.27051805514537125,0.14213188887770553
2021-04-16,0.19713622534039058,0.35451967483798347,0.039752775842797704
2021-04-19,0.2560026982709527,0.49173338039285425,0.02027201614905115
2021-04-20,0.025946808925035425,0.21895141917066316,-0.1670578013205923
2021-04-21,-0.02338812882453531,0.2017116897135867,-0.2484879473626573
2021-04-22,-0.0834908432811599,0.08824264293993381,-0.2552243295022536
2021-04-23,-0.31975895736967114,-0.17548552940326292,-0.4640323853360794
2021-04-26,-0.43481664677986487,-0.3015068644799839,-0.5681264290797459
2021-04-27,-0.42603353136695055,-0.288163548624682,-0.5639035141092191
2021-04-28,-0.43839273556376945,-0.3000295497763409,-0.576755921351198
2021-04-29,-0.44476291955985914,-0.3127696313129979,-0.5767562078067204
2021-04-30,-0.2918846558393208,-0.06897106962886397,-0.5147982420497775
2021-05-03,-0.2802280951441243,-0.04867719062191054,-0.511778999666338
2021-05-04,-0.28045634863058405,-0.06327634054519876,-0.49763635671596934
2021-05-05,-0.33128363349450735,-0.08204204317117055,-0.5805252238178441
2021-05-06,-0.6702055491149846,-0.4617528690248201,-0.8786582292051492
2021-05-07,-0.6800406852051956,-0.4775206483703805,-0.8825607220400106
2021-05-10,-0.6891800846923832,-0.47219758679349033,-0.906162582591276
2021-05-11,-0.737125734314452,-0.5642441140023894,-0.9100073546265147
2021-05-12,-0.8594995221117199,-0.8302185834931511,-0.8887804607302885
2021-05-13,-0.8491176139703565,-0.8434389198291485,-0.8547963081115645
2021-05-14,-0.8879346608160117,-0.9055197186910431,-0.8703496029409804
2021-05-17,-0.819712387990646,-0.800510853315899,-0.8389139226653932
2021-05-18,-0.8180376578215032,-0.8170304273925825,-0.8190448882504238
2021-05-19,-0.9290939427565224,-0.9341335812232646,-0.9240543042897801
2021-05-20,-0.9667575661217984,-0.9896582216189239,-0.9438569106246729
2021-05-21,-0.9720099033264447,-0.9867074064971146,-0.9573124001557747
2021-05-24,-0.9896745275693971,-1.0220436637016512,-0.957305391437143
2021-05-25,-0.8437862171459327,-0.8735462281323549,-0.8140262061595105
2021-05-26,-0.8346707630612197,-0.8615530792932475,-0.8077884468291918
2021-05-27,-0.8129910353756018,-0.8178272552800585,-0.8081548154711451
2021-05-28,-0.8172170959796139,-0.8207093106477052,-0.8137248813115225
2021-06-01,-0.6541291721152807,-0.6457309209005961,-0.6625274233299653
2021-06-02,-0.6368799411661277,-0.6132245211096435,-0.6605353612226119
2021-06-03,-0.5334945580096222,-0.488290433839574,-0.5786986821796705
2021-06-04,-0.50632380175199,-0.45418745965460416,-0.5584601438493757
2021-06-07,-0.49318268054130737,-0.4116338841517835,-0.5747314769308313
2021-06-08,-0.5345990061147516,-0.4553144014779441,-0.6138836107515591
2021-06-09,-0.5402311256263123,-0.46225673096066405,-0.6182055202919604
2021-06-10,-0.543478150771422,-0.4706020836129537,-0.6163542179298903
2021-06-11,-0.5324461594138934,-0.4491613120935441,-0.6157310067342427
2021-06-14,-0.6073555792317535,-0.5164921892144945,-0.6982189692490127
2021-06-15,-0.5719623035443588,-0.4791594495579631,-0.6647651575307545
2021-06-16,-0.5390086915407537,-0.44127190549130857,-0.636745477590199
2021-06-17,-0.4999092870763168,-0.3991184111284938,-0.6007001630241399
2021-06-18,-0.5404733013809272,-0.4788062675411452,-0.6021403352207092
2021-06-21,-0.5843422531922238,-0.5650030717111059,-0.6036814346733417
2021-06-22,-0.7330698134290253,-0.7019573535698219,-0.7641822732882287
2021-06-23,-0.6763498971164037,-0.6198665621366575,-0.7328332320961498
2021-06-24,-0.5314683878012993,-0.30779658525529036,-0.7551401903473084
2021-06-25,-0.4784541482167984,-0.20398605077223256,-0.7529222456613642
2021-06-28,-0.4057254563916573,-0.022870774340123672,-0.788580138443191
2021-06-29,-0.3879508956519555,0.005477441204851335,-0.7813792325087624
2021-06-30,-0.27779766457132393,0.19759998708605195,-0.7531953162286998
2021-07-01,-0.2664122775379074,0.2126349011370593,-0.7454594562128741
2021-07-02,-0.1975238984544181,0.3299808812068754,-0.7250286781157116
2021-07-06,-0.009908779708536986,0.5623713689543273,-0.5821889283714012
2021-07-07,0.06868930980878302,0.7186928407865277,-0.5813142211689617
2021-07-08,0.058445863486659366,0.6458554019064132,-0.5289636749330945
2021-07-09,0.18891406179535325,0.7435454838604199,-0.36571736026971335
2021-07-12,0.18615444647125726,0.7375278903774409,-0.3652189974349264
2021-07-13,0.20108009904151486,0.7393684215114136,-0.33720822342838386
2021-07-14,0.023796962388899695,0.5253430372765969,-0.47774911249879753
2021-07-15,0.036389474227333546,0.5260237659861684,-0.4532448175315013
2021-07-16,-0.08258420427538152,0.34606484489568606,-0.5112332534464491
2021-07-19,-0.19458405053700684,0.12345868939154368,-0.5126267904655574
2021-07-20,-0.3064494185702128,-0.08714058416360213,-0.5257582529768234
2021-07-21,-0.32616272720025613,-0.1290087613800611,-0.5233166930204511
2021-07-22,-0.3170039213475879,-0.11640566545640715,-0.5176021772387687
2021-07-23,-0.2392449600302955,-0.056167270670296844,-0.4223226493902941
2021-07-26,0.23558802993626632,0.4707690103492522,0.0004070495232803908
2021-07-27,0.34004572532174493,0.5708674839747131,0.10922396666877675
2021-07-28,0.9427180361098151,1.240550910375969,0.6448851618436611
2021-07-29,0.9653068055658596,1.2896738933197072,0.6409397178120121
2021-07-30,0.9063339114902556,1.2027687064514614,0.6098991165290498
2021-08-02,1.1013204335810562,1.5571517222769553,0.6454891448851574
2021-08-03,1.2061091371221915,1.7657510409231147,0.6464672333212681
2021-08-04,1.2187426032204551,1.7611985130414385,0.6762866933994718
2021-08-05,1.1761194634858194,1.6979232616308353,0.6543156653408033
2021-08-06,1.17347975107752,1.7101226388458197,0.6368368633092202
2021-08-09,1.1709582559386837,1.7077554522253353,0.6341610596520321
2021-08-10,1.198262973095057,1.7400861406751256,0.6564398055149882
2021-08-11,1.2163567749628603,1.7602855859341773,0.6724279639915436
2021-08-12,1.2243154214872016,1.7674404418570266,0.6811904011173767
2021-08-13,1.2430352308046846,1.8033410510596093,0.6827294105497598
2021-08-16,1.2952815826064716,1.897905349298277,0.6926578159146661
2021-08-17,1.248741090328013,1.8041328606864695,0.6933493199695562
2021-08-18,1.153822371987523,1.601843029014101,0.7058017149609447
2021-08-19,1.146727273870125,1.6470010329070475,0.6464535148332025
2021-08-20,1.0410067382051857,1.5589573743775216,0.5230561020328498
2021-08-23,1.0711216372528436,1.552282935889737,0.5899603386159504
2021-08-24,1.2626524415614195,1.7868300475782126,0.7384748355446267
2021-08-25,1.2657582064470259,1.7896567710222195,0.7418596418718323
2021-08-26,1.239785928204851,1.7387301881254706,0.7408416682842311
2021-08-27,1.2738989919438666,1.7938038450474967,0.7539941388402362
2021-08-30,1.5505508858392032,2.357474397322453,0.7436273743559533
2021-08-31,1.8324259018204323,2.872731480186021,0.7921203234548433
2021-09-01,1.9954531510784053,3.13687021010877,0.8540360920480407
2021-09-02,1.9992369757160868,3.1382341238979072,0.8602398275342665
2021-09-03,2.0742856133928544,3.3541646694684544,0.7944065573172546
2021-09-07,1.632933267265681,2.7575857769758003,0.5082807575555617
2021-09-08,1.4883923742698448,2.6047898654288497,0.37199488311084006
2021-09-09,0.7544689519802238,1.6243584560181563,-0.11542055205770883
2021-09-10,0.6246238290583207,1.3978861230808326,-0.14863846496419125
2021-09-13,0.6346557075558361,1.4346702988279532,-0.16535888371628088
2021-09-14,0.669325302289459,1.450751304370632,-0.112100699791714
2021-09-15,0.6629319483134066,1.4393595203858087,-0.11349562375899554
2021-09-16,0.695030592940442,1.5054923639148552,-0.11543117803397117
2021-09-17,0.5973861947018012,1.3182125838649337,-0.12344019446133124
2021-09-20,0.6519994720917045,1.1704840919674637,0.1335148522159453
2021-09-21,0.6132183888306043,1.1243873201750543,0.1020494574861543
2021-09-22,0.5806662389696653,1.0189814627792553,0.1423510151600752
2021-09-23,0.46916614186351085,0.8056057780080778,0.13272650571894395
2021-09-24,0.5033798272701122,0.8479111269552007,0.15884852758502377
2021-09-27,0.5446210947950331,0.8922611130266431,0.19698107656342306
2021-09-28,0.306303773458835,0.4463978660445234,0.16620968087314664
2021-09-29,0.20963317217874172,0.35386159194215205,0.06540475241533142
2021-09-30,0.2021298480957785,0.3346203632790666,0.06963933291249041
2021-10-01,0.09064605278857626,0.16108462627416828,0.020207479302984235
2021-10-04,0.14336997396159884,0.1899459710973528,0.09679397682584484
2021-10-05,0.10271972650859333,0.13626501090753348,0.06917444210965318
2021-10-06,-0.11761202418773578,-0.0981256060505961,-0.13709844232487547
2021-10-07,0.13032651988863767,0.13252922956903945,0.12812381020823588
2021-10-08,0.11682237837634404,0.12726812536457502,0.10637663138811307
2021-10-11,0.1249436613172376,0.15262813771449688,0.09725918491997831
2021-10-12,0.13893349090615803,0.17680337637359245,0.10106360543872363
2021-10-13,0.1413870317108183,0.1717454868062967,0.11102857661533988
2021-10-14,-0.029485737649682764,-0.0946609823073659,0.03568950700800037
2021-10-15,-0.041991202358984694,-0.12111965533553744,0.03713725061756805
2021-10-18,-0.03959679404655271,-0.12158990404463911,0.04239631595153368
2021-10-19,-0.013780820581170167,-0.1087591669155987,0.08119752575325836
2021-10-20,-0.03382186609367209,-0.13163577799025603,0.06399204580291185
2021-10-21,-0.0432838565515031,-0.13672938464797413,0.05016167154496793
2021-10-22,-0.02564806478054077,-0.1012444693542361,0.049948339793154564
2021-10-25,-0.030759841343079193,-0.11104842840594098,0.049528745719782594
2021-10-26,-0.03745987623072766,-0.10720088861245303,0.03228113615099771
2021-10-27,-0.016308411017540422,-0.07813403856175938,0.04551721652667853
2021-10-28,-0.0724116818011092,-0.15334394193645462,0.008520578334236214
2021-10-29,0.01287482970254451,-0.036421043700578526,0.062170703105667545
2021-11-01,-0.1709919920937677,-0.1264788835019784,-0.215505100685557
2021-11-02,-0.04221650735439547,0.009949841350938564,-0.09438285605972951
2021-11-03,-0.07359468808265834,-0.009091988382789368,-0.1380973877825273
2021-11-04,-0.045347854755348305,0.05374572934340254,-0.14444143885409916
2021-11-05,-0.07128042426972278,0.025120967866782543,-0.1676818164062281
2021-11-08,-0.0766036233899243,0.026896259553433017,-0.18010350633328162
2021-11-09,0.1626417183840129,0.49254407819863344,-0.16726064143060765
2021-11-10,0.10093413222512071,0.36888988129872136,-0.16702161684847994
2021-11-11,0.4906303049441562,0.9318508687565864,0.049409741131725984
2021-11-12,0.5215542142966207,1.0091022233969829,0.034006205196258694
2021-11-15,0.6249178981112203,1.3170920853156352,-0.06725628909319445
2021-11-16,0.687870320495679,1.4476338455981688,-0.07189320460681072
2021-11-17,0.6902947496602844,1.4294075122514343,-0.04881801293086548
2021-11-18,0.5243336275975059,1.2554906482178332,-0.20682339302282138
2021-11-19,0.5127920099197076,1.2411421238591822,-0.21555810401976705
2021-11-22,0.64081008364728,1.4682762265620815,-0.18665605926752157
2021-11-23,0.674788659802332,1.536711860727648,-0.18713454112298378
2021-11-24,0.580199972892517,1.415306462005105,-0.25490651622007093
2021-11-26,0.3455879064001598,0.8247339963522792,-0.1335581835519596
2021-11-29,0.2719442258865895,0.6872258417709298,-0.14333738999775086
2021-11-30,0.02660163829229925,0.2047834100278519,-0.15158013344325338
2021-12-01,-0.18765227930093822,-0.057734256952536867,-0.3175703016493396
2021-12-02,-0.2489796226361894,-0.1933912936926801,-0.3045679515796987
2021-12-03,-0.2025890133769982,-0.1668905957221364,-0.23828743103185998
2021-12-06,-0.15940137120962944,-0.16093803059939893,-0.15786471181985995
2021-12-07,-0.21919333145915654,-0.31810807838622596,-0.1202785845320871
2021-12-08,-0.261882463573812,-0.36072391909753165,-0.1630410080500924
2021-12-09,-0.2823988587651146,-0.38775561550566273,-0.17704210202456652
2021-12-10,-0.28364169046007753,-0.3880683482712862,-0.17921503264886887
2021-12-13,-0.31166163160642324,-0.43519970118804535,-0.18812356202480118
2021-12-14,-0.38832179869002337,-0.5201627171930361,-0.2564808801870106
